run,date,equity,n_pos,drawn,gross
MARGIN_BRIDGE,2017-06-08,132388.37,13,31456.22,163844.59
MARGIN_BRIDGE,2017-06-09,133892.09,13,29856.79,163748.88
MARGIN_BRIDGE,2017-06-12,134137.27,13,29678.7,163815.96
MARGIN_BRIDGE,2017-06-13,134099.63,13,29681.69,163781.32
MARGIN_BRIDGE,2017-06-14,132118.7,13,29328.81,161447.52
MARGIN_BRIDGE,2017-06-15,131067.17,13,29331.77,160398.94
MARGIN_BRIDGE,2017-06-16,131682.06,13,29334.73,161016.79
MARGIN_BRIDGE,2017-06-19,131784.3,13,29337.68,161121.98
MARGIN_BRIDGE,2017-06-20,129329.97,13,29340.64,158670.61
MARGIN_BRIDGE,2017-06-21,127722.37,13,28708.58,156430.95
MARGIN_BRIDGE,2017-06-22,128565.69,13,28711.48,157277.17
MARGIN_BRIDGE,2017-06-23,129421.06,13,28714.37,158135.43
MARGIN_BRIDGE,2017-06-26,130273.67,13,28717.26,158990.93
MARGIN_BRIDGE,2017-06-27,129742.42,13,28556.35,158298.77
MARGIN_BRIDGE,2017-06-28,131420.96,13,28559.23,159980.18
MARGIN_BRIDGE,2017-06-29,131576.53,13,28562.1,160138.64
MARGIN_BRIDGE,2017-06-30,132105.31,13,28564.98,160670.29
MARGIN_BRIDGE,2017-07-03,133480.07,13,28116.1,161596.17
MARGIN_BRIDGE,2017-07-05,132298.95,13,28119.07,160418.02
MARGIN_BRIDGE,2017-07-06,129451.78,13,26254.31,155706.09
MARGIN_BRIDGE,2017-07-07,129284.88,12,13196.75,142481.62
MARGIN_BRIDGE,2017-07-10,130052.47,13,26119.63,156172.1
MARGIN_BRIDGE,2017-07-11,130390.79,13,26122.38,156513.17
MARGIN_BRIDGE,2017-07-12,131017.4,14,38892.46,169909.86
MARGIN_BRIDGE,2017-07-13,131712.89,14,38896.56,170609.45
MARGIN_BRIDGE,2017-07-14,133364.76,14,38900.67,172265.43
MARGIN_BRIDGE,2017-07-17,133653.04,14,38904.78,172557.82
MARGIN_BRIDGE,2017-07-18,133479.48,14,38854.94,172334.42
MARGIN_BRIDGE,2017-07-19,135281.27,14,38859.05,174140.32
MARGIN_BRIDGE,2017-07-20,135731.1,14,38863.15,174594.25
MARGIN_BRIDGE,2017-07-21,135614.51,13,30244.7,165859.2
MARGIN_BRIDGE,2017-07-24,134104.76,13,30247.89,164352.64
MARGIN_BRIDGE,2017-07-25,136402.12,12,16299.46,152701.58
MARGIN_BRIDGE,2017-07-26,136810.05,13,29995.13,166805.19
MARGIN_BRIDGE,2017-07-27,138105.49,13,29998.3,168103.79
MARGIN_BRIDGE,2017-07-28,136919.07,13,30406.75,167325.83
MARGIN_BRIDGE,2017-07-31,135947.0,13,30409.96,166356.97
MARGIN_BRIDGE,2017-08-01,136313.13,13,30238.44,166551.56
MARGIN_BRIDGE,2017-08-02,135035.41,12,18389.93,153425.34
MARGIN_BRIDGE,2017-08-03,134209.84,13,31881.74,166091.58
MARGIN_BRIDGE,2017-08-04,135310.23,13,34918.22,170228.45
MARGIN_BRIDGE,2017-08-07,135079.24,12,20645.0,155724.24
MARGIN_BRIDGE,2017-08-08,134625.24,13,34158.03,168783.27
MARGIN_BRIDGE,2017-08-09,133641.41,13,34813.26,168454.67
MARGIN_BRIDGE,2017-08-10,131180.05,11,8271.01,139451.06
MARGIN_BRIDGE,2017-08-11,131106.23,10,0.0,126226.98
MARGIN_BRIDGE,2017-08-14,133042.68,10,0.0,128163.43
MARGIN_BRIDGE,2017-08-15,133795.3,13,35181.0,168976.3
MARGIN_BRIDGE,2017-08-16,134166.16,13,35184.71,169350.88
MARGIN_BRIDGE,2017-08-17,130580.04,13,35188.43,165768.47
MARGIN_BRIDGE,2017-08-18,130634.28,13,35192.14,165826.42
MARGIN_BRIDGE,2017-08-21,130130.96,13,35195.86,165326.82
MARGIN_BRIDGE,2017-08-22,133250.34,13,35199.57,168449.91
MARGIN_BRIDGE,2017-08-23,132943.92,13,35203.29,168147.21
MARGIN_BRIDGE,2017-08-24,133074.32,13,35207.0,168281.33
MARGIN_BRIDGE,2017-08-25,132713.76,13,35919.96,168633.72
MARGIN_BRIDGE,2017-08-28,132005.26,13,35923.75,167929.01
MARGIN_BRIDGE,2017-08-29,131585.93,13,35927.55,167513.48
MARGIN_BRIDGE,2017-08-30,132704.12,13,35931.34,168635.46
MARGIN_BRIDGE,2017-08-31,133455.36,13,35935.13,169390.49
MARGIN_BRIDGE,2017-09-01,134030.73,13,35938.91,169969.64
MARGIN_BRIDGE,2017-09-05,131603.84,13,35997.73,167601.56
MARGIN_BRIDGE,2017-09-06,132727.03,13,35737.55,168464.58
MARGIN_BRIDGE,2017-09-07,131620.71,13,35741.31,167362.01
MARGIN_BRIDGE,2017-09-08,130015.37,13,35745.06,165760.44
MARGIN_BRIDGE,2017-09-11,132066.41,13,35748.82,167815.24
MARGIN_BRIDGE,2017-09-12,133687.58,13,35752.58,169440.16
MARGIN_BRIDGE,2017-09-13,134184.92,13,35703.26,169888.18
MARGIN_BRIDGE,2017-09-14,134797.02,13,35707.02,170504.03
MARGIN_BRIDGE,2017-09-15,135514.89,13,35710.77,171225.66
MARGIN_BRIDGE,2017-09-18,135934.35,13,35714.53,171648.88
MARGIN_BRIDGE,2017-09-19,136277.92,13,35718.28,171996.2
MARGIN_BRIDGE,2017-09-20,137150.2,12,25361.35,162511.55
MARGIN_BRIDGE,2017-09-21,137180.28,13,39050.62,176230.9
MARGIN_BRIDGE,2017-09-22,137362.1,13,39054.72,176416.82
MARGIN_BRIDGE,2017-09-25,136844.21,13,39058.83,175903.04
MARGIN_BRIDGE,2017-09-26,137571.3,13,38453.67,176024.96
MARGIN_BRIDGE,2017-09-27,138344.77,12,24567.76,162912.53
MARGIN_BRIDGE,2017-09-28,138184.72,13,38382.9,176567.62
MARGIN_BRIDGE,2017-09-29,138423.88,13,38386.93,176810.81
MARGIN_BRIDGE,2017-10-02,138054.27,13,38390.99,176445.26
MARGIN_BRIDGE,2017-10-03,137998.31,13,38246.54,176244.84
MARGIN_BRIDGE,2017-10-04,138139.97,13,38400.83,176540.8
MARGIN_BRIDGE,2017-10-05,139099.76,13,38404.88,177504.64
MARGIN_BRIDGE,2017-10-06,138783.99,13,38408.94,177192.93
MARGIN_BRIDGE,2017-10-09,139200.15,13,38412.99,177613.14
MARGIN_BRIDGE,2017-10-10,140981.84,12,24093.71,165075.55
MARGIN_BRIDGE,2017-10-11,142083.98,13,38152.46,180236.43
MARGIN_BRIDGE,2017-10-12,142935.2,13,38156.48,181091.69
MARGIN_BRIDGE,2017-10-13,143484.5,13,38160.51,181645.02
MARGIN_BRIDGE,2017-10-16,143667.43,12,24733.43,168400.87
MARGIN_BRIDGE,2017-10-17,143663.39,12,24736.04,168399.44
MARGIN_BRIDGE,2017-10-18,143068.32,13,39060.11,182128.42
MARGIN_BRIDGE,2017-10-19,142799.74,13,39064.23,181863.98
MARGIN_BRIDGE,2017-10-20,141732.27,13,39304.06,181036.33
MARGIN_BRIDGE,2017-10-23,141271.54,13,39308.2,180579.74
MARGIN_BRIDGE,2017-10-24,141617.72,13,39312.47,180930.19
MARGIN_BRIDGE,2017-10-25,136732.38,13,39316.62,176049.0
MARGIN_BRIDGE,2017-10-26,137276.56,13,39320.77,176597.33
MARGIN_BRIDGE,2017-10-27,137813.9,13,38502.17,176316.08
MARGIN_BRIDGE,2017-10-30,135637.52,13,38506.24,174143.75
MARGIN_BRIDGE,2017-10-31,134344.82,12,24123.39,158468.21
MARGIN_BRIDGE,2017-11-01,134125.37,13,37639.83,171765.2
MARGIN_BRIDGE,2017-11-02,136638.71,13,37643.8,174282.51
MARGIN_BRIDGE,2017-11-03,139889.71,13,37647.78,177537.49
MARGIN_BRIDGE,2017-11-06,140638.77,13,37651.75,178290.52
MARGIN_BRIDGE,2017-11-07,140973.8,13,37655.72,178629.53
MARGIN_BRIDGE,2017-11-08,140811.83,13,37659.7,178471.53
MARGIN_BRIDGE,2017-11-09,138755.19,13,37663.67,176418.86
MARGIN_BRIDGE,2017-11-10,138956.9,13,36178.55,175135.45
MARGIN_BRIDGE,2017-11-13,140307.46,13,36182.37,176489.83
MARGIN_BRIDGE,2017-11-14,139881.81,13,36043.3,175925.11
MARGIN_BRIDGE,2017-11-15,139890.21,13,36047.11,175937.31
MARGIN_BRIDGE,2017-11-16,141305.75,13,36050.91,177356.66
MARGIN_BRIDGE,2017-11-17,141889.79,13,36054.72,177944.5
MARGIN_BRIDGE,2017-11-20,141716.56,13,36606.32,178322.88
MARGIN_BRIDGE,2017-11-21,142064.71,13,36610.18,178674.89
MARGIN_BRIDGE,2017-11-22,142846.39,13,36614.05,179460.44
MARGIN_BRIDGE,2017-11-24,142414.11,13,36617.91,179032.02
MARGIN_BRIDGE,2017-11-27,141725.77,13,36762.37,178488.14
MARGIN_BRIDGE,2017-11-28,144658.55,13,36766.25,181424.8
MARGIN_BRIDGE,2017-11-29,148166.5,13,36770.13,184936.63
MARGIN_BRIDGE,2017-11-30,149506.47,13,34004.37,183510.84
MARGIN_BRIDGE,2017-12-01,150375.94,13,34008.15,184384.08
MARGIN_BRIDGE,2017-12-04,153388.19,13,34011.93,187400.12
MARGIN_BRIDGE,2017-12-05,150952.43,13,34015.7,184968.14
MARGIN_BRIDGE,2017-12-06,149260.02,12,20635.66,169895.68
MARGIN_BRIDGE,2017-12-07,149995.34,12,20747.63,170742.97
MARGIN_BRIDGE,2017-12-08,151863.14,13,36339.96,188203.1
MARGIN_BRIDGE,2017-12-11,152291.88,13,36261.03,188552.91
MARGIN_BRIDGE,2017-12-12,153440.81,13,36265.06,189705.87
MARGIN_BRIDGE,2017-12-13,153892.95,13,36269.09,190162.04
MARGIN_BRIDGE,2017-12-14,152915.14,13,36273.12,189188.25
MARGIN_BRIDGE,2017-12-15,153616.81,10,0.0,145829.98
MARGIN_BRIDGE,2017-12-18,156462.47,13,38392.13,194854.6
MARGIN_BRIDGE,2017-12-19,156612.41,13,38396.4,195008.81
MARGIN_BRIDGE,2017-12-20,157870.45,13,38400.66,196271.11
MARGIN_BRIDGE,2017-12-21,158255.47,13,39386.82,197642.29
MARGIN_BRIDGE,2017-12-22,157577.72,13,39736.73,197314.45
MARGIN_BRIDGE,2017-12-26,156945.5,13,39741.15,196686.64
MARGIN_BRIDGE,2017-12-27,157008.62,12,24040.7,181049.32
MARGIN_BRIDGE,2017-12-28,157924.7,13,39806.73,197731.43
MARGIN_BRIDGE,2017-12-29,156181.22,13,39811.15,195992.37
MARGIN_BRIDGE,2018-01-02,161668.31,13,39815.77,201484.08
MARGIN_BRIDGE,2018-01-03,164362.43,13,39820.38,204182.81
MARGIN_BRIDGE,2018-01-04,167011.04,13,39824.99,206836.04
MARGIN_BRIDGE,2018-01-05,167278.69,13,39829.61,207108.3
MARGIN_BRIDGE,2018-01-08,168211.67,13,39834.22,208045.9
MARGIN_BRIDGE,2018-01-09,166699.7,12,24121.26,190820.95
MARGIN_BRIDGE,2018-01-10,166084.56,10,0.0,158173.06
MARGIN_BRIDGE,2018-01-11,169249.62,10,0.0,164429.32
MARGIN_BRIDGE,2018-01-12,170429.91,10,0.0,165609.62
MARGIN_BRIDGE,2018-01-16,167779.85,10,0.0,162959.56
MARGIN_BRIDGE,2018-01-17,169049.88,9,0.0,146714.6
MARGIN_BRIDGE,2018-01-18,170122.39,11,11768.74,181891.13
MARGIN_BRIDGE,2018-01-19,171190.85,12,28866.9,200057.75
MARGIN_BRIDGE,2018-01-22,173327.1,13,46013.51,219340.62
MARGIN_BRIDGE,2018-01-23,177874.02,13,46018.85,223892.86
MARGIN_BRIDGE,2018-01-24,178095.08,13,46024.18,224119.25
MARGIN_BRIDGE,2018-01-25,176705.48,12,33007.76,209713.24
MARGIN_BRIDGE,2018-01-26,180099.67,10,0.0,178105.57
MARGIN_BRIDGE,2018-01-29,180356.52,12,33896.66,214253.18
MARGIN_BRIDGE,2018-01-30,176475.6,11,18353.49,194829.09
MARGIN_BRIDGE,2018-01-31,175782.26,10,1996.52,177778.78
MARGIN_BRIDGE,2018-02-01,177233.84,10,2699.98,179933.82
MARGIN_BRIDGE,2018-02-02,174365.21,11,20290.61,194655.81
MARGIN_BRIDGE,2018-02-05,167029.85,10,2036.62,169066.47
MARGIN_BRIDGE,2018-02-06,171014.32,9,0.0,155673.63
MARGIN_BRIDGE,2018-02-07,170117.43,9,0.0,154776.74
MARGIN_BRIDGE,2018-02-08,163850.22,10,1719.99,165570.21
MARGIN_BRIDGE,2018-02-09,165380.45,9,0.0,148810.75
MARGIN_BRIDGE,2018-02-12,167181.86,9,0.0,150612.15
MARGIN_BRIDGE,2018-02-13,167939.48,10,91.59,168031.06
MARGIN_BRIDGE,2018-02-14,171360.0,11,16809.66,188169.66
MARGIN_BRIDGE,2018-02-15,177029.0,13,51707.27,228736.26
MARGIN_BRIDGE,2018-02-16,177325.34,13,51713.26,229038.6
MARGIN_BRIDGE,2018-02-20,176042.66,13,51719.25,227761.91
