variant,ticker,entry_date,days,last_date,exit_date,exit_reason,trade_ret
SCORE_R,TSN,2019-06-25,37,2019-08-14,2019-08-15,rollback,0.061707106786550225
SCORE_R,BHGE,2019-07-31,31,2019-09-11,2019-09-12,rollback,-0.13052208835341417
SCORE_R,WMB,2019-04-24,100,2019-09-12,2019-09-13,rollback,-0.15291262135922323
SCORE_R,JCI,2019-08-01,32,2019-09-13,2019-09-16,rollback,0.03983874792506503
SCORE_R,ATVI,2019-04-24,102,2019-09-16,2019-09-17,rollback,0.19483315392895628
SCORE_R,GILD,2019-07-16,45,2019-09-16,2019-09-17,rollback,-0.03187894814161851
SCORE_R,AIG,2019-08-09,27,2019-09-16,2019-09-17,rollback,-0.005663716814159225
SCORE_R,ZION,2019-04-24,107,2019-09-23,2019-09-24,rollback,-0.09305185488829681
SCORE_R,ALXN,2019-09-17,30,2019-10-25,2019-10-28,rollback,-0.035458386918978735
SCORE_R,AMD,2019-09-17,32,2019-10-29,2019-10-30,rollback,0.05986482137109794
SCORE_R,MO,2019-05-23,113,2019-10-30,2019-10-31,rollback,-0.11254999047800407
SCORE_R,FTNT,2019-09-17,34,2019-10-31,2019-11-01,rollback,0.10963704630788507
SCORE_R,UNH,2019-09-16,38,2019-11-05,2019-11-06,rollback,0.07254531397646158
SCORE_R,DVN,2019-10-30,7,2019-11-06,2019-11-07,rollback,0.042770804277080465
SCORE_R,XRAY,2019-09-24,36,2019-11-11,2019-11-12,rollback,0.05994291151284403
SCORE_R,DHI,2019-11-12,4,2019-11-14,2019-11-15,rollback,-0.007101238164603063
SCORE_R,JNJ,2019-09-12,49,2019-11-18,2019-11-19,rollback,0.027710109622411272
SCORE_R,CELG,2019-08-02,78,2019-11-20,2019-11-20,delisted,0.16387096774193544
SCORE_R,PG,2019-11-19,16,2019-12-10,2019-12-11,rollback,0.01919133929303718
SCORE_R,NBL,2019-10-28,35,2019-12-13,2019-12-16,rollback,0.09038182696955022
SCORE_R,SLB,2019-11-21,17,2019-12-13,2019-12-16,rollback,0.07386051619989065
SCORE_R,MU,2019-12-11,13,2019-12-27,2019-12-30,rollback,0.12607329842931958
SCORE_R,CL,2019-12-16,20,2020-01-13,2020-01-14,rollback,0.01888436955258599
SCORE_R,MNST,2019-09-16,89,2020-01-21,2020-01-22,rollback,0.1429059245347457
SCORE_R,GIS,2019-11-07,52,2020-01-22,2020-01-23,rollback,0.03241273494438035
SCORE_R,EXC,2019-10-31,60,2020-01-27,2020-01-28,rollback,0.01634408602150561
SCORE_R,DHI,2019-12-16,35,2020-02-04,2020-02-05,rollback,0.04908759124087636
SCORE_R,PEP,2019-12-30,35,2020-02-18,2020-02-19,rollback,0.06525237746890955
SCORE_R,AMAT,2020-02-05,10,2020-02-18,2020-02-19,rollback,0.03938730853391714
SCORE_R,CTSH,2019-11-01,78,2020-02-24,2020-02-25,rollback,0.10050496823586852
SCORE_R,ETN,2020-01-29,19,2020-02-24,2020-02-25,rollback,0.05244141633116617
SCORE_R,COG,2020-02-19,18,2020-03-12,2020-03-13,rollback,0.07984293193717273
SCORE_R,CPB,2020-01-22,54,2020-04-06,2020-04-07,rollback,-0.017092257001648292
SCORE_R,PM,2019-08-16,163,2020-04-07,2020-04-08,rollback,-0.11282898619143233
SCORE_R,PSA,2020-02-27,30,2020-04-07,2020-04-08,rollback,-0.12815440077376228
SCORE_R,CBOE,2020-02-27,32,2020-04-09,2020-04-13,rollback,-0.2285832987120897
SCORE_R,CFG,2020-01-23,57,2020-04-13,2020-04-14,rollback,-0.45757196495619534
SCORE_R,MTD,2020-03-20,17,2020-04-13,2020-04-14,rollback,-0.030292067290968006
SCORE_R,RHI,2020-04-08,4,2020-04-13,2020-04-14,rollback,0.01072386058981234
SCORE_R,FCX,2020-04-07,7,2020-04-15,2020-04-16,rollback,-0.010178117048345925
SCORE_R,WHR,2019-11-06,112,2020-04-16,2020-04-17,rollback,-0.3628654600683461
SCORE_R,GILD,2020-04-17,9,2020-04-28,2020-04-29,rollback,-0.014089468122578275
SCORE_R,CCL,2020-04-13,15,2020-04-30,2020-05-01,rollback,0.26593033135089206
SCORE_R,KIM,2019-11-15,116,2020-05-01,2020-05-04,rollback,-0.5321908290875408
SCORE_R,LYV,2020-04-14,15,2020-05-01,2020-05-04,rollback,-0.0025207965717164438
SCORE_R,BEN,2020-02-19,55,2020-05-05,2020-05-06,rollback,-0.3073394495412842
SCORE_R,WLTW,2020-05-04,15,2020-05-21,2020-05-22,rollback,0.10982818628805036
SCORE_R,JKHY,2020-05-01,18,2020-05-26,2020-05-27,rollback,0.1324528066787114
SCORE_R,FTNT,2020-05-06,15,2020-05-26,2020-05-27,rollback,0.24897624897624904
SCORE_R,AAL,2020-04-15,32,2020-05-28,2020-05-29,rollback,-0.16293929712460076
SCORE_R,WU,2020-04-08,37,2020-05-29,2020-06-01,rollback,0.004513540621864598
SCORE_R,JPM,2020-05-27,4,2020-05-29,2020-06-01,rollback,-0.04232389536592529
SCORE_R,VZ,2020-05-29,3,2020-06-01,2020-06-02,rollback,0.008855955178022734
SCORE_R,LB,2020-04-29,30,2020-06-09,2020-06-10,rollback,0.3565480696442085
SCORE_R,TPR,2020-05-22,13,2020-06-09,2020-06-10,rollback,0.14504881450488183
SCORE_R,SLB,2020-04-23,35,2020-06-10,2020-06-11,rollback,0.20630914826498437
SCORE_R,WELL,2020-05-05,27,2020-06-10,2020-06-11,rollback,0.044335977221883205
SCORE_R,WFC,2020-05-27,12,2020-06-10,2020-06-11,rollback,-0.021582733812949617
SCORE_R,COG,2020-06-01,9,2020-06-10,2020-06-11,rollback,0.027012987012987377
SCORE_R,UA,2020-06-02,8,2020-06-10,2020-06-11,rollback,0.027413587604290468
SCORE_R,IVZ,2020-01-14,113,2020-06-23,2020-06-24,rollback,-0.3779745434421701
SCORE_R,CRM,2020-06-11,10,2020-06-23,2020-06-24,rollback,0.0615375905797102
SCORE_R,NFLX,2020-06-10,12,2020-06-24,2020-06-25,rollback,0.052431192660550074
SCORE_R,CLX,2020-06-11,11,2020-06-24,2020-06-25,rollback,0.029119692971936395
SCORE_R,TTWO,2020-06-11,11,2020-06-24,2020-06-25,rollback,0.025306301050175062
SCORE_R,GOOGL,2020-06-26,12,2020-07-13,2020-07-14,rollback,0.04199269874287137
SCORE_R,MKC,2020-06-26,12,2020-07-13,2020-07-14,rollback,0.010969529085872898
SCORE_R,AKAM,2020-06-26,12,2020-07-13,2020-07-14,rollback,0.06995524421093635
SCORE_R,MSCI,2020-06-11,26,2020-07-16,2020-07-17,rollback,0.1390140025124862
SCORE_R,ABT,2020-06-24,23,2020-07-24,2020-07-27,rollback,0.08738828202581983
SCORE_R,BSX,2020-07-15,10,2020-07-27,2020-07-28,rollback,0.0637173066221477
SCORE_R,WBA,2020-04-15,84,2020-08-11,2020-08-12,rollback,-0.07155399473222124
SCORE_R,NKE,2020-06-24,35,2020-08-11,2020-08-12,rollback,0.047354864275807484
SCORE_R,AMD,2020-06-10,49,2020-08-17,2020-08-18,rollback,0.4475524475524475
SCORE_R,VRSN,2020-07-27,58,2020-10-14,2020-10-15,rollback,0.005810045135887343
SCORE_R,XOM,2020-07-28,76,2020-11-10,2020-11-11,rollback,-0.15531769528581196
SCORE_R,T,2020-07-17,85,2020-11-12,2020-11-13,rollback,-0.06266404199475117
SCORE_R,MYL,2020-08-12,68,2020-11-16,2020-11-16,delisted,-0.050598802395209974
SCORE_R,WFC,2020-08-12,73,2020-11-20,2020-11-23,rollback,-0.0011547344110844904
SCORE_R,URI,2020-07-14,97,2020-11-25,2020-11-27,rollback,0.522823498279968
SCORE_R,AAL,2020-11-16,10,2020-11-27,2020-11-30,rollback,0.15928515928515918
SCORE_R,CXO,2020-10-15,33,2020-11-30,2020-12-01,rollback,0.2526870389884093
SCORE_R,ABBV,2020-08-18,75,2020-12-01,2020-12-02,rollback,0.07638170151107504
SCORE_R,NFLX,2020-11-30,8,2020-12-08,2020-12-09,rollback,0.04172788116225923
SCORE_R,PYPL,2020-11-23,13,2020-12-09,2020-12-10,rollback,0.07109443273531113
SCORE_R,POOL,2020-12-01,16,2020-12-21,2020-12-22,rollback,0.04593915229262335
SCORE_R,GILD,2020-06-01,159,2021-01-13,2021-01-14,rollback,-0.18325162316152122
SCORE_R,ORLY,2020-11-11,44,2021-01-13,2021-01-14,rollback,0.05119280240876645
SCORE_R,BBY,2020-11-17,40,2021-01-13,2021-01-14,rollback,-0.04038266169996596
SCORE_R,AES,2020-12-09,30,2021-01-21,2021-01-22,rollback,0.28139754485363566
SCORE_R,ABT,2021-01-14,16,2021-02-04,2021-02-05,rollback,0.08290621347001137
SCORE_R,DXCM,2020-06-11,168,2021-02-08,2021-02-09,rollback,0.07341269841269837
SCORE_R,CVX,2021-02-09,13,2021-02-25,2021-02-26,rollback,0.10098792535675094
SCORE_R,WHR,2021-01-14,52,2021-03-29,2021-03-30,rollback,0.12659418774827502
SCORE_R,SWK,2021-01-22,47,2021-03-29,2021-03-30,rollback,0.13057270718857983
SCORE_R,BLL,2021-03-30,7,2021-04-07,2021-04-08,rollback,0.023831996224633833
SCORE_R,AMZN,2020-11-27,98,2021-04-19,2021-04-20,rollback,0.050553365345690215
SCORE_R,TPR,2021-04-08,9,2021-04-19,2021-04-20,rollback,0.04038059874680866
SCORE_R,MAS,2020-12-10,90,2021-04-20,2021-04-21,rollback,0.18740713224368588
SCORE_R,AAP,2020-12-02,101,2021-04-27,2021-04-28,rollback,0.3028839793623497
SCORE_R,FITB,2020-12-22,90,2021-04-30,2021-05-03,rollback,0.5020153902528386
SCORE_R,SYF,2021-02-05,60,2021-04-30,2021-05-03,rollback,0.17792553191489335
SCORE_R,JNJ,2021-04-20,13,2021-05-05,2021-05-06,rollback,0.035962732919254226
SCORE_R,ABBV,2021-03-30,31,2021-05-11,2021-05-12,rollback,0.07477072805539953
SCORE_R,XOM,2021-04-28,11,2021-05-11,2021-05-12,rollback,0.0544719732911616
SCORE_R,WMB,2020-07-15,210,2021-05-12,2021-05-13,rollback,0.2830092118730836
SCORE_R,MRK,2021-05-06,10,2021-05-18,2021-05-19,rollback,0.019176136363636687
SCORE_R,ATVI,2021-05-12,9,2021-05-21,2021-05-24,rollback,0.01750106067034385
SCORE_R,CCL,2021-05-03,24,2021-06-03,2021-06-04,rollback,0.10349750178443995
SCORE_R,ILMN,2021-04-20,42,2021-06-16,2021-06-17,rollback,0.10442226812333621
SCORE_R,NRG,2021-06-04,12,2021-06-18,2021-06-21,rollback,0.08384458077709622
SCORE_R,MRK,2021-06-17,14,2021-07-06,2021-07-07,rollback,0.0271155357610684
SCORE_R,CLX,2021-04-21,56,2021-07-08,2021-07-09,rollback,-0.0656368674946115
SCORE_R,HAS,2021-03-01,95,2021-07-13,2021-07-14,rollback,0.03728489483747732
SCORE_R,DIS,2021-05-03,51,2021-07-13,2021-07-14,rollback,-0.01326655655602349
SCORE_R,D,2021-07-09,8,2021-07-19,2021-07-20,rollback,-0.0006574621959237748
SCORE_R,MNST,2021-07-14,11,2021-07-27,2021-07-28,rollback,0.031541296336440316
SCORE_R,PEP,2021-05-14,53,2021-07-28,2021-07-29,rollback,0.06813858695652297
SCORE_R,WFC,2021-07-21,20,2021-08-16,2021-08-17,rollback,0.07926694634577247
SCORE_R,FTV,2021-05-24,61,2021-08-17,2021-08-18,rollback,0.032083925415195
SCORE_R,WMT,2021-05-19,65,2021-08-18,2021-08-19,rollback,0.05415397210857331
SCORE_R,NLOK,2021-07-07,38,2021-08-26,2021-08-27,rollback,-0.03387387387387397
SCORE_R,ABMD,2021-08-19,8,2021-08-27,2021-08-30,rollback,0.09240694187842591
SCORE_R,AMZN,2021-08-27,10,2021-09-09,2021-09-10,rollback,0.050581568028609025
SCORE_R,CPB,2021-08-18,22,2021-09-16,2021-09-17,rollback,-0.010036496350365298
SCORE_R,NOV,2021-08-30,15,2021-09-17,2021-09-20,index_drop,-0.0732232591529074
SCORE_R,UAL,2021-09-10,14,2021-09-28,2021-09-29,rollback,0.044015378043571474
SCORE_R,WFC,2021-09-20,28,2021-10-26,2021-10-27,rollback,0.11614479236064823
SCORE_R,EBAY,2021-09-17,30,2021-10-27,2021-10-28,rollback,-0.011483509146748783
SCORE_R,REG,2021-01-14,206,2021-11-04,2021-11-05,rollback,0.5969436485195785
SCORE_R,AMGN,2021-05-14,123,2021-11-04,2021-11-05,rollback,-0.14741587251374055
SCORE_R,HBI,2021-09-29,28,2021-11-04,2021-11-05,rollback,-0.05415352260778139
SCORE_R,PG,2021-10-27,10,2021-11-08,2021-11-09,rollback,0.013203856364398359
SCORE_R,DPZ,2021-10-28,11,2021-11-10,2021-11-11,rollback,0.0292941911305431
SCORE_R,GM,2021-11-05,12,2021-11-19,2021-11-22,rollback,0.047337278106508895
SCORE_R,INCY,2021-06-21,115,2021-11-30,2021-12-01,rollback,-0.19450367211561204
SCORE_R,WU,2021-07-14,104,2021-12-07,2021-12-08,rollback,-0.26400679117147663
SCORE_R,CHD,2021-08-17,80,2021-12-07,2021-12-08,rollback,0.07794919382902266
SCORE_R,INTC,2021-11-09,22,2021-12-08,2021-12-09,rollback,-0.004656577415599217
SCORE_R,ORLY,2021-11-05,27,2021-12-13,2021-12-14,rollback,0.05546227985692331
SCORE_R,WMT,2021-12-14,4,2021-12-16,2021-12-17,rollback,-0.003839494878231098
SCORE_R,ETR,2021-11-11,27,2021-12-17,2021-12-20,rollback,0.049806576402321
SCORE_R,VZ,2021-07-28,109,2021-12-29,2021-12-30,rollback,-0.06863442389758201
SCORE_R,NTAP,2021-12-02,21,2021-12-30,2021-12-31,rollback,0.028920524604864495
SCORE_R,FCX,2021-12-08,17,2021-12-30,2021-12-31,rollback,0.07153885743695376
SCORE_R,SO,2021-11-22,31,2022-01-04,2022-01-05,rollback,0.08084358523725843
SCORE_R,RL,2021-12-30,6,2022-01-05,2022-01-06,rollback,0.04711685660826692
SCORE_R,LUV,2021-12-31,5,2022-01-05,2022-01-06,rollback,0.04388641164045981
SCORE_R,CINF,2022-01-07,3,2022-01-10,2022-01-11,rollback,0.02014573510501494
SCORE_R,DISCA,2021-07-29,117,2022-01-11,2022-01-12,rollback,-0.03061224489795955
SCORE_R,IP,2021-12-17,18,2022-01-11,2022-01-12,rollback,0.03166170845728855
SCORE_R,MDT,2022-01-05,10,2022-01-18,2022-01-19,rollback,0.002333395557214679
SCORE_R,DISH,2021-12-20,22,2022-01-19,2022-01-20,rollback,0.030349013657056112
SCORE_R,EA,2022-01-19,5,2022-01-24,2022-01-25,rollback,-0.014389020070838199
SCORE_R,LVS,2022-01-12,12,2022-01-27,2022-01-28,rollback,0.07847133757961755
SCORE_R,CF,2022-01-26,10,2022-02-07,2022-02-08,rollback,0.014710002801906041
SCORE_R,TPR,2022-01-07,26,2022-02-11,2022-02-14,rollback,-0.04225352112676062
SCORE_R,NEM,2022-02-08,15,2022-02-28,2022-03-01,rollback,0.05616913852950445
SCORE_R,BBY,2021-12-31,46,2022-03-07,2022-03-08,rollback,0.025352668442339965
SCORE_R,MO,2022-02-14,16,2022-03-07,2022-03-08,rollback,0.050228310502282936
SCORE_R,SLB,2022-03-08,3,2022-03-09,2022-03-10,rollback,0.0011614401858304202
SCORE_R,KMI,2022-03-01,10,2022-03-11,2022-03-14,rollback,0.024613623354321712
SCORE_R,XEL,2022-01-28,32,2022-03-14,2022-03-15,rollback,0.0555666801667587
SCORE_R,PYPL,2021-12-09,73,2022-03-23,2022-03-24,rollback,-0.409262470672243
SCORE_R,AMAT,2022-01-13,54,2022-03-30,2022-03-31,rollback,-0.17015243902439037
SCORE_R,SCHW,2022-03-15,13,2022-03-30,2022-03-31,rollback,0.0515990964213533
SCORE_R,EBAY,2021-11-05,102,2022-03-31,2022-04-01,rollback,-0.24500978473581236
SCORE_R,NKE,2021-12-08,80,2022-03-31,2022-04-01,rollback,-0.21475294942179646
SCORE_R,PM,2022-03-31,4,2022-04-04,2022-04-05,rollback,0.017381104713158457
SCORE_R,TMUS,2022-03-14,18,2022-04-05,2022-04-06,rollback,0.057570153574013405
SCORE_R,VLO,2022-03-09,25,2022-04-11,2022-04-12,rollback,0.1725714285714286
SCORE_R,ZTS,2022-04-04,7,2022-04-11,2022-04-12,rollback,0.005074814272261197
SCORE_R,MKC,2022-04-01,10,2022-04-13,2022-04-14,rollback,0.02129787021297913
SCORE_R,NLSN,2022-03-10,27,2022-04-14,2022-04-18,rollback,0.5267260579064588
SCORE_R,LUV,2022-04-14,3,2022-04-18,2022-04-19,rollback,0.003875968992248069
SCORE_R,NRG,2022-04-07,11,2022-04-21,2022-04-22,rollback,0.006377551020407823
SCORE_R,TSN,2022-03-31,17,2022-04-22,2022-04-25,rollback,0.07043527416619622
SCORE_R,TAP,2022-04-12,9,2022-04-22,2022-04-25,rollback,0.01645234493192138
SCORE_R,LYB,2022-04-13,8,2022-04-22,2022-04-25,rollback,0.007415254237288282
SCORE_R,CL,2022-01-20,68,2022-04-26,2022-04-27,rollback,-0.04314660309892804
SCORE_R,RSG,2022-04-27,4,2022-04-29,2022-05-02,rollback,-0.007037558337654626
SCORE_R,ABT,2022-04-26,27,2022-06-01,2022-06-02,rollback,-0.027990894528286292
SCORE_R,FRC,2022-01-12,102,2022-06-07,2022-06-08,rollback,-0.26120781872994203
SCORE_R,CERN,2022-04-25,31,2022-06-07,2022-06-07,delisted,0.013344720828440959
SCORE_R,EA,2022-04-25,33,2022-06-08,2022-06-09,rollback,0.08298755186722029
SCORE_R,LVS,2022-03-25,54,2022-06-09,2022-06-10,rollback,-0.13358490566037662
SCORE_R,PENN,2022-04-05,47,2022-06-09,2022-06-10,rollback,-0.24920490686051833
SCORE_R,NKE,2022-04-18,39,2022-06-09,2022-06-10,rollback,-0.11295454545454564
SCORE_R,FCX,2022-04-19,38,2022-06-09,2022-06-10,rollback,-0.21709606550828875
SCORE_R,HSY,2022-06-13,8,2022-06-22,2022-06-23,rollback,0.02311153208619454
SCORE_R,CME,2022-06-02,16,2022-06-23,2022-06-24,rollback,0.04560000000000031
SCORE_R,BIIB,2022-06-21,7,2022-06-28,2022-06-29,rollback,-0.010527862109489639
SCORE_R,MRK,2022-06-23,5,2022-06-28,2022-06-29,rollback,0.025666666666666726
SCORE_R,DRE,2022-06-16,10,2022-06-29,2022-06-30,rollback,0.0518065379468553
SCORE_R,BMY,2022-06-08,17,2022-06-30,2022-07-01,rollback,0.006011500261369873
SCORE_R,TSLA,2022-06-22,25,2022-07-26,2022-07-27,rollback,0.12497350783549765
SCORE_R,LVS,2022-06-29,22,2022-07-28,2022-07-29,rollback,0.11918008784773071
SCORE_R,TWTR,2022-06-22,29,2022-08-01,2022-08-02,rollback,0.05652061187451318
SCORE_R,FAST,2022-07-29,4,2022-08-02,2022-08-03,rollback,0.01936514274306278
SCORE_R,ED,2022-06-29,28,2022-08-05,2022-08-08,rollback,0.03735540698291406
SCORE_R,VRTX,2022-08-08,4,2022-08-10,2022-08-11,rollback,0.0233500779490734
SCORE_R,GIS,2022-08-02,9,2022-08-11,2022-08-12,rollback,0.01592105263157939
SCORE_R,CCL,2022-08-03,12,2022-08-17,2022-08-18,rollback,0.11157894736842122
SCORE_R,CSX,2022-04-22,83,2022-08-18,2022-08-19,rollback,-0.054368932038835194
SCORE_R,WMT,2022-08-12,7,2022-08-19,2022-08-22,rollback,0.0476931136100871
SCORE_R,CBOE,2022-08-18,3,2022-08-19,2022-08-22,rollback,-0.009995969367190494
SCORE_R,HON,2022-05-02,79,2022-08-22,2022-08-23,rollback,0.019898182405369003
SCORE_R,XEL,2022-07-27,20,2022-08-22,2022-08-23,rollback,0.09004875250932076
SCORE_R,AES,2022-07-01,38,2022-08-23,2022-08-24,rollback,0.18086625416468372
SCORE_R,ILMN,2022-08-26,30,2022-10-06,2022-10-07,rollback,-0.038234207609900706
SCORE_R,LVS,2022-08-25,33,2022-10-10,2022-10-11,rollback,0.011957369378736926
SCORE_R,WBD,2022-10-07,13,2022-10-24,2022-10-25,rollback,0.05088852988691439
SCORE_R,TAP,2022-08-25,45,2022-10-26,2022-10-27,rollback,-0.11142503973159101
SCORE_R,HOLX,2022-06-08,100,2022-10-27,2022-10-28,rollback,-0.13553783819108622
SCORE_R,AES,2022-10-11,16,2022-10-31,2022-11-01,rollback,0.06661283811061747
SCORE_R,BDX,2022-10-27,5,2022-11-01,2022-11-02,rollback,0.0002566844919789091
SCORE_R,SYY,2022-08-25,50,2022-11-02,2022-11-03,rollback,-0.06223922114047309
SCORE_R,V,2022-08-11,61,2022-11-03,2022-11-04,rollback,-0.07637488864925679
SCORE_R,T,2022-06-24,98,2022-11-09,2022-11-10,rollback,-0.09033816425120811
SCORE_R,WRK,2022-08-26,54,2022-11-09,2022-11-10,rollback,-0.1743648960739027
SCORE_R,AVGO,2022-10-25,13,2022-11-09,2022-11-10,rollback,0.07207580951549142
SCORE_R,J,2022-11-04,5,2022-11-09,2022-11-10,rollback,0.03682452684764881
SCORE_R,VZ,2022-06-30,96,2022-11-11,2022-11-14,rollback,-0.2411683441878828
SCORE_R,QCOM,2022-08-19,64,2022-11-16,2022-11-17,rollback,-0.20322861544644633
SCORE_R,WDC,2022-11-02,12,2022-11-16,2022-11-17,rollback,-0.00028137310073172994
SCORE_R,AKAM,2022-11-10,6,2022-11-16,2022-11-17,rollback,-0.027233115468409785
SCORE_R,MGM,2022-11-11,5,2022-11-16,2022-11-17,rollback,0.0077821011673151474
SCORE_R,MTCH,2022-11-03,12,2022-11-17,2022-11-18,rollback,0.058953900709219687
SCORE_R,PHM,2022-10-28,18,2022-11-21,2022-11-22,rollback,0.10623556581986104
SCORE_R,WYNN,2022-11-01,16,2022-11-21,2022-11-22,rollback,0.1083457526080478
SCORE_R,TPR,2022-11-11,8,2022-11-21,2022-11-22,rollback,0.07805777504609668
SCORE_R,BAX,2022-11-14,11,2022-11-28,2022-11-29,rollback,0.002734232592052077
SCORE_R,CPB,2022-11-21,7,2022-11-29,2022-11-30,rollback,0.01371185786017759
SCORE_R,CBOE,2022-11-18,12,2022-12-05,2022-12-06,rollback,0.026379282612192245
SCORE_R,KDP,2022-11-22,10,2022-12-05,2022-12-06,rollback,-0.008613938919342368
SCORE_R,MO,2022-11-29,6,2022-12-05,2022-12-06,rollback,0.04242156429518329
SCORE_R,CAG,2022-11-21,12,2022-12-06,2022-12-07,rollback,0.04554236820314683
SCORE_R,FIS,2022-11-30,6,2022-12-06,2022-12-07,rollback,0.020609450905343385
SCORE_R,PCG,2022-11-21,19,2022-12-15,2022-12-16,rollback,0.06556291390728441
SCORE_R,NWL,2022-12-09,19,2023-01-05,2023-01-06,rollback,0.067924528301887
SCORE_R,ALL,2022-12-16,16,2023-01-09,2023-01-10,rollback,0.0742638623326961
SCORE_R,TSN,2022-11-22,36,2023-01-12,2023-01-13,rollback,-0.0394756442723071
SCORE_R,F,2023-01-06,7,2023-01-13,2023-01-17,rollback,0.04867986798679924
SCORE_R,TER,2022-12-09,26,2023-01-17,2023-01-18,rollback,0.04432281605494803
SCORE_R,NCLH,2023-01-10,8,2023-01-19,2023-01-20,rollback,0.11667913238593863
SCORE_R,AAL,2022-12-07,33,2023-01-24,2023-01-25,rollback,0.12148876404494424
SCORE_R,CHRW,2022-11-18,46,2023-01-25,2023-01-26,rollback,0.01085271317829517
SCORE_R,STT,2022-12-08,40,2023-02-03,2023-02-06,rollback,0.1166997026759169
SCORE_R,TXT,2022-12-07,44,2023-02-08,2023-02-09,rollback,0.01922028353326022
SCORE_R,CME,2022-11-22,55,2023-02-09,2023-02-10,rollback,0.03114615601239179
SCORE_R,TSLA,2023-01-18,23,2023-02-16,2023-02-17,rollback,0.46450148291897064
SCORE_R,ORLY,2023-02-10,9,2023-02-22,2023-02-23,rollback,0.033325410465499195
SCORE_R,PCG,2023-01-26,29,2023-03-07,2023-03-08,rollback,0.022556390977442664
SCORE_R,BMY,2023-01-20,53,2023-04-04,2023-04-05,rollback,-0.060081190798375816
SCORE_R,RTX,2023-01-25,50,2023-04-04,2023-04-05,rollback,-0.000604229607251594
SCORE_R,CNC,2023-04-06,5,2023-04-12,2023-04-13,rollback,0.01870850935425472
SCORE_R,CAH,2023-02-06,51,2023-04-18,2023-04-19,rollback,0.015230359182637043
SCORE_R,CMCSA,2023-02-17,54,2023-05-04,2023-05-05,rollback,0.021657013346764398
SCORE_R,EQT,2023-01-13,89,2023-05-19,2023-05-22,rollback,0.02812409394027271
SCORE_R,AAL,2023-03-08,53,2023-05-19,2023-05-22,rollback,-0.09110298598415567
SCORE_R,FTV,2023-04-13,34,2023-05-30,2023-05-31,rollback,0.0022447759296453373
SCORE_R,ANET,2023-05-22,12,2023-06-06,2023-06-07,rollback,0.09935279537317498
SCORE_R,WBD,2023-02-23,80,2023-06-15,2023-06-16,rollback,-0.15165262475696684
SCORE_R,PYPL,2022-11-11,152,2023-06-21,2023-06-22,rollback,-0.21960240406842468
SCORE_R,AVGO,2023-04-19,45,2023-06-21,2023-06-22,rollback,0.3482825188659675
SCORE_R,INTC,2023-05-05,33,2023-06-21,2023-06-22,rollback,0.041746335245379074
SCORE_R,ESS,2023-05-31,16,2023-06-21,2023-06-22,rollback,0.0823463582952535
SCORE_R,DLTR,2023-06-22,7,2023-06-29,2023-06-30,rollback,0.00800947207131908
SCORE_R,ACGL,2023-06-22,9,2023-07-03,2023-07-05,rollback,0.016625103906899197
SCORE_R,V,2023-06-16,15,2023-07-07,2023-07-10,rollback,0.04663281077500603
SCORE_R,APA,2023-06-30,11,2023-07-14,2023-07-17,rollback,0.05938864628820939
SCORE_R,EXR,2023-04-05,72,2023-07-18,2023-07-19,rollback,-0.057223088923556875
SCORE_R,TFC,2023-07-10,10,2023-07-20,2023-07-21,rollback,0.06301456618112722
SCORE_R,GILD,2023-07-17,7,2023-07-24,2023-07-25,rollback,0.004565018912221053
SCORE_R,ED,2023-06-22,26,2023-07-27,2023-07-28,rollback,0.03225806451612856
SCORE_R,CVS,2023-02-09,118,2023-07-28,2023-07-31,rollback,-0.16198365610657106
SCORE_R,MMM,2023-07-05,22,2023-08-02,2023-08-03,rollback,0.07649580053303229
SCORE_R,MCK,2023-08-03,3,2023-08-04,2023-08-07,rollback,0.0010411736867013133
SCORE_R,AMZN,2023-07-31,8,2023-08-08,2023-08-09,rollback,0.050825825825826065
SCORE_R,GILD,2023-08-07,3,2023-08-08,2023-08-09,rollback,0.028596961572832758
SCORE_R,MRNA,2023-01-17,159,2023-08-31,2023-09-01,rollback,-0.39216051518135187
SCORE_R,VFC,2023-08-09,53,2023-10-20,2023-10-23,rollback,-0.08731381612737543
SCORE_R,KO,2023-10-23,6,2023-10-27,2023-10-30,rollback,0.01930856932695857
SCORE_R,C,2023-07-19,79,2023-11-06,2023-11-07,rollback,-0.11427357689040007
SCORE_R,CNC,2023-11-07,10,2023-11-17,2023-11-20,rollback,0.0073631564323424215
SCORE_R,KEY,2023-09-01,58,2023-11-21,2023-11-22,rollback,0.06217162872154103
SCORE_R,CCL,2023-07-28,85,2023-11-24,2023-11-27,rollback,-0.2169888374625646
SCORE_R,CMG,2023-06-22,111,2023-11-27,2023-11-28,rollback,0.06814886418559762
SCORE_R,DIS,2023-06-07,122,2023-11-28,2023-11-29,rollback,-0.0019400732916577956
SCORE_R,MDT,2023-07-21,98,2023-12-06,2023-12-07,rollback,-0.11694537346711298
SCORE_R,NEM,2023-10-30,28,2023-12-06,2023-12-07,rollback,0.021455938697318544
SCORE_R,IP,2023-11-28,12,2023-12-12,2023-12-13,rollback,0.04931426903997682
SCORE_R,BWA,2023-05-22,146,2023-12-15,2023-12-18,rollback,-0.23835319609967487
SCORE_R,META,2023-12-13,7,2023-12-20,2023-12-21,rollback,0.05704788428712604
