run,ticker,entry_date,entry_px,shares,last_date,exit_date,exit_px,reason
LEAN_SIZER,KMI,2022-02-14,17.51,1945.6995,2022-03-11,2022-03-14,17.9,rollback
LEAN_SIZER,AVGO,2022-03-10,58.556,576.6526,2022-03-21,2022-03-22,60.172,rollback
LEAN_SIZER,HST,2022-03-11,18.47,1844.564,2022-03-21,2022-03-22,18.47,rollback
LEAN_SIZER,PYPL,2021-12-09,196.06,167.2026,2022-03-23,2022-03-24,115.82,rollback
LEAN_SIZER,KIM,2022-03-10,23.54,1434.3354,2022-03-23,2022-03-24,24.02,rollback
LEAN_SIZER,KMI,2022-03-22,17.99,1874.1677,2022-03-28,2022-03-29,18.52,rollback
LEAN_SIZER,SCHW,2022-03-15,84.11,396.1435,2022-03-30,2022-03-31,88.45,rollback
LEAN_SIZER,TWTR,2021-09-02,65.97,412.4422,2022-03-31,2022-04-01,39.16,rollback
LEAN_SIZER,NKE,2021-12-30,168.31,194.8902,2022-03-31,2022-04-01,134.45,rollback
LEAN_SIZER,PM,2022-03-31,93.78,373.2552,2022-04-04,2022-04-05,95.41,rollback
LEAN_SIZER,VZ,2022-02-03,54.0,634.9802,2022-04-07,2022-04-08,52.73,rollback
LEAN_SIZER,XOM,2022-03-22,81.63,428.5487,2022-04-11,2022-04-12,85.71,rollback
LEAN_SIZER,GILD,2022-03-30,60.42,573.8976,2022-04-12,2022-04-13,61.62,rollback
LEAN_SIZER,KO,2022-03-25,61.12,308.297,2022-04-26,2022-04-27,65.0,rollback
LEAN_SIZER,UAL,2022-04-14,45.49,776.6516,2022-04-26,2022-04-27,48.75,rollback
LEAN_SIZER,QCOM,2022-04-29,145.81,231.6665,2022-05-05,2022-05-06,141.248,rollback
LEAN_SIZER,DVN,2022-04-08,60.34,579.0028,2022-05-09,2022-05-10,63.51,rollback
LEAN_SIZER,MRK,2022-04-29,88.66,271.4179,2022-05-13,2022-05-16,90.79,rollback
LEAN_SIZER,OXY,2022-04-08,57.7,605.5342,2022-05-18,2022-05-19,63.03,rollback
LEAN_SIZER,SLB,2022-04-11,42.64,143.67,2022-05-18,2022-05-19,40.04,rollback
LEAN_SIZER,KMI,2022-05-09,19.0,1720.5118,2022-05-18,2022-05-19,18.97,rollback
LEAN_SIZER,MU,2022-05-16,71.51,400.2012,2022-05-18,2022-05-19,70.76,rollback
LEAN_SIZER,APA,2022-05-20,41.08,788.4858,2022-05-24,2022-05-25,43.51,rollback
LEAN_SIZER,BKR,2022-04-11,36.72,962.2868,2022-05-31,2022-06-01,36.53,rollback
LEAN_SIZER,C,2022-05-20,50.26,644.5109,2022-06-01,2022-06-02,52.4,rollback
LEAN_SIZER,BEN,2022-05-23,26.24,1228.7302,2022-06-01,2022-06-02,26.63,rollback
LEAN_SIZER,GOOG,2022-06-01,114.9315,299.0552,2022-06-03,2022-06-06,116.7425,rollback
LEAN_SIZER,JPM,2022-05-24,124.36,62.278,2022-06-08,2022-06-09,127.37,rollback
LEAN_SIZER,FB,2022-06-03,195.98,172.6346,2022-06-08,2022-06-09,194.28,index_drop
LEAN_SIZER,GOOGL,2022-06-22,110.5565,278.4355,2022-06-27,2022-06-28,115.8025,rollback
LEAN_SIZER,GOOG,2022-06-22,111.163,113.7806,2022-06-27,2022-06-28,116.351,rollback
LEAN_SIZER,BMY,2022-06-08,76.52,441.1521,2022-06-30,2022-07-01,76.98,rollback
LEAN_SIZER,MSFT,2022-06-30,257.05,50.1346,2022-07-11,2022-07-12,265.88,rollback
LEAN_SIZER,CCL,2022-04-14,19.71,1792.6027,2022-07-21,2022-07-22,9.9,rollback
LEAN_SIZER,NCLH,2022-04-14,21.64,62.8623,2022-07-21,2022-07-22,12.7,rollback
LEAN_SIZER,HPE,2022-05-10,16.0,2045.9204,2022-07-22,2022-07-25,13.89,rollback
LEAN_SIZER,NFLX,2022-05-26,18.649,1764.0568,2022-07-22,2022-07-25,22.131,rollback
LEAN_SIZER,F,2022-03-25,16.74,2086.0956,2022-07-26,2022-07-27,12.75,rollback
LEAN_SIZER,TSLA,2022-06-03,243.225,139.1105,2022-07-26,2022-07-27,263.81,rollback
LEAN_SIZER,CSCO,2022-03-16,55.93,593.3495,2022-08-01,2022-08-02,45.52,rollback
LEAN_SIZER,SLB,2022-07-25,35.65,945.4264,2022-08-01,2022-08-02,36.5,rollback
LEAN_SIZER,WMB,2022-07-14,30.2,556.6467,2022-08-02,2022-08-03,33.27,rollback
LEAN_SIZER,KO,2022-07-27,62.88,543.0307,2022-08-02,2022-08-03,63.55,rollback
LEAN_SIZER,MDLZ,2022-07-25,62.06,542.8022,2022-08-04,2022-08-05,64.15,rollback
LEAN_SIZER,VTRS,2022-08-09,10.0301,1405.3955,2022-08-16,2022-08-17,10.99,rollback
LEAN_SIZER,CCL,2022-08-03,9.5,3852.4687,2022-08-17,2022-08-18,10.56,rollback
LEAN_SIZER,JPM,2022-08-08,116.25,318.86,2022-08-18,2022-08-19,120.62,rollback
LEAN_SIZER,CMG,2022-07-01,26.0416,1168.5792,2022-08-19,2022-08-22,32.8,rollback
LEAN_SIZER,BSX,2022-07-22,38.18,485.2431,2022-08-19,2022-08-22,41.62,rollback
LEAN_SIZER,HAL,2022-08-19,29.55,1286.4761,2022-08-26,2022-08-29,31.17,rollback
LEAN_SIZER,APA,2022-08-19,35.962,513.33,2022-08-31,2022-09-01,38.405,rollback
LEAN_SIZER,GILD,2022-09-02,65.04,535.9907,2022-09-13,2022-09-14,64.41,rollback
LEAN_SIZER,NCLH,2022-09-08,13.72,2545.0113,2022-09-16,2022-09-19,15.1,rollback
LEAN_SIZER,DXCM,2022-08-26,87.73,436.7451,2022-10-14,2022-10-17,99.41,rollback
LEAN_SIZER,AAL,2022-08-02,14.05,2607.9276,2022-10-20,2022-10-21,13.36,rollback
LEAN_SIZER,NFLX,2022-09-29,24.161,241.753,2022-10-24,2022-10-25,28.695,rollback
LEAN_SIZER,PFE,2022-07-27,51.94,560.0196,2022-10-27,2022-10-28,45.98,rollback
LEAN_SIZER,UAL,2022-08-02,37.22,666.697,2022-11-02,2022-11-03,40.57,rollback
LEAN_SIZER,WMT,2022-09-08,45.1333,224.3752,2022-11-02,2022-11-03,46.5033,rollback
LEAN_SIZER,JNJ,2022-09-23,165.74,196.3935,2022-11-02,2022-11-03,169.81,rollback
LEAN_SIZER,CCL,2022-10-21,7.93,4152.0376,2022-11-02,2022-11-03,8.34,rollback
LEAN_SIZER,XOM,2022-09-15,96.22,358.4354,2022-11-09,2022-11-10,110.19,rollback
LEAN_SIZER,USB,2022-10-17,43.88,752.6209,2022-11-09,2022-11-10,44.0,rollback
LEAN_SIZER,AVGO,2022-10-25,45.799,418.3504,2022-11-09,2022-11-10,49.1,rollback
LEAN_SIZER,MU,2022-08-19,61.835,614.8295,2022-11-16,2022-11-17,57.3,rollback
LEAN_SIZER,NEM,2022-11-09,43.66,744.7119,2022-11-16,2022-11-17,44.48,rollback
LEAN_SIZER,QCOM,2022-11-11,118.99,316.1332,2022-11-16,2022-11-17,118.95,rollback
LEAN_SIZER,AMD,2022-10-31,60.75,423.4397,2022-11-21,2022-11-22,72.72,rollback
LEAN_SIZER,KDP,2022-11-11,38.04,468.543,2022-12-05,2022-12-06,37.98,rollback
LEAN_SIZER,MO,2022-11-23,45.21,819.5402,2022-12-05,2022-12-06,47.18,rollback
LEAN_SIZER,ABBV,2022-11-08,148.83,246.3351,2022-12-09,2022-12-12,163.21,rollback
LEAN_SIZER,PCG,2022-11-21,15.1,2432.7738,2022-12-15,2022-12-16,16.09,rollback
LEAN_SIZER,LUMN,2022-06-28,11.5,2830.3875,2023-01-17,2023-01-18,5.59,rollback
LEAN_SIZER,LRCX,2022-12-13,48.554,478.3427,2023-01-17,2023-01-18,47.718,rollback
LEAN_SIZER,HAL,2022-12-21,37.96,880.448,2023-01-17,2023-01-18,43.0,rollback
LEAN_SIZER,NEM,2022-12-21,47.9,118.6305,2023-01-17,2023-01-18,53.02,rollback
LEAN_SIZER,AAL,2022-11-25,14.4,2574.9749,2023-01-24,2023-01-25,15.97,rollback
LEAN_SIZER,DIS,2022-11-25,98.81,260.5857,2023-02-06,2023-02-07,109.295,rollback
LEAN_SIZER,WBD,2022-12-13,11.65,3147.8909,2023-02-07,2023-02-08,15.26,rollback
LEAN_SIZER,TSLA,2023-01-18,136.555,284.278,2023-02-16,2023-02-17,199.985,rollback
LEAN_SIZER,PCG,2023-01-26,15.96,2476.9651,2023-03-07,2023-03-08,16.32,rollback
LEAN_SIZER,BMY,2023-01-20,73.9,506.7667,2023-04-04,2023-04-05,69.46,rollback
LEAN_SIZER,APA,2023-01-20,44.86,143.6487,2023-04-04,2023-04-05,37.89,rollback
LEAN_SIZER,CNC,2023-04-06,66.28,563.6896,2023-04-12,2023-04-13,67.52,rollback
LEAN_SIZER,MS,2023-04-14,86.43,323.9484,2023-04-20,2023-04-21,90.48,rollback
LEAN_SIZER,CSX,2022-12-13,33.25,1102.8729,2023-04-24,2023-04-25,31.06,rollback
LEAN_SIZER,MSFT,2023-04-27,295.97,115.6232,2023-05-03,2023-05-04,306.24,rollback
LEAN_SIZER,CMCSA,2023-02-17,39.71,1013.0349,2023-05-04,2023-05-05,40.57,rollback
LEAN_SIZER,EQT,2022-11-07,42.57,849.8494,2023-05-19,2023-05-22,35.46,rollback
LEAN_SIZER,AAL,2023-03-08,16.41,2400.8782,2023-05-19,2023-05-22,14.915,rollback
LEAN_SIZER,KLAC,2023-02-08,41.298,996.6868,2023-05-23,2023-05-24,40.685,rollback
LEAN_SIZER,LRCX,2023-04-21,52.419,558.6057,2023-05-23,2023-05-24,56.354,rollback
LEAN_SIZER,AMAT,2023-05-04,113.05,307.762,2023-05-23,2023-05-24,121.92,rollback
LEAN_SIZER,ANET,2023-05-22,36.31,1017.0602,2023-06-06,2023-06-07,39.9175,rollback
LEAN_SIZER,KEY,2023-04-14,12.55,2999.5295,2023-06-08,2023-06-09,10.98,rollback
LEAN_SIZER,WBD,2023-06-07,12.12,3165.2477,2023-06-15,2023-06-16,13.09,rollback
LEAN_SIZER,PYPL,2022-11-11,86.52,434.803,2023-06-21,2023-06-22,67.52,rollback
LEAN_SIZER,INTC,2023-05-05,31.38,1131.4949,2023-06-21,2023-06-22,32.69,rollback
LEAN_SIZER,F,2023-05-24,11.64,3143.403,2023-06-21,2023-06-22,13.91,rollback
LEAN_SIZER,VZ,2023-06-13,35.5,988.6488,2023-07-06,2023-07-07,36.22,rollback
LEAN_SIZER,MRO,2023-05-22,23.13,1516.7053,2023-07-14,2023-07-17,24.05,rollback
LEAN_SIZER,OXY,2023-05-24,60.17,608.0592,2023-07-14,2023-07-17,59.1,rollback
LEAN_SIZER,CRM,2023-06-23,210.5,184.1877,2023-07-17,2023-07-18,227.05,rollback
LEAN_SIZER,HAL,2023-01-27,40.9,37.87,2023-07-19,2023-07-20,37.01,rollback
LEAN_SIZER,SLB,2023-05-24,45.96,789.09,2023-07-21,2023-07-24,56.22,rollback
LEAN_SIZER,HBAN,2023-07-10,10.82,3306.1987,2023-07-21,2023-07-24,11.85,rollback
LEAN_SIZER,KO,2023-06-16,61.6,656.1671,2023-07-25,2023-07-26,61.86,rollback
LEAN_SIZER,SCHW,2023-02-07,79.13,359.5634,2023-07-27,2023-07-28,66.1,rollback
LEAN_SIZER,INTC,2023-07-18,34.28,1201.3054,2023-07-31,2023-08-01,35.82,rollback
LEAN_SIZER,KLAC,2023-07-28,50.0,829.4997,2023-08-02,2023-08-03,49.727,rollback
LEAN_SIZER,TSCO,2023-07-28,45.06,506.3987,2023-08-04,2023-08-07,44.462,rollback
LEAN_SIZER,AMZN,2023-08-07,140.99,170.7795,2023-08-08,2023-08-09,139.97,rollback
LEAN_SIZER,WBD,2023-08-04,12.94,3162.5025,2023-08-09,2023-08-10,14.28,rollback
LEAN_SIZER,MRK,2023-07-24,109.99,378.9219,2023-08-24,2023-08-25,109.94,rollback
LEAN_SIZER,VZ,2023-08-14,33.19,1218.803,2023-09-05,2023-09-06,34.1,rollback
LEAN_SIZER,T,2023-06-28,15.81,2083.0479,2023-09-18,2023-09-19,15.06,rollback
LEAN_SIZER,KHC,2023-07-17,35.69,881.7936,2023-09-22,2023-09-25,34.11,rollback
LEAN_SIZER,KMI,2023-08-14,17.81,1602.6636,2023-10-19,2023-10-20,17.04,rollback
LEAN_SIZER,MRO,2023-09-28,27.265,1102.0692,2023-10-23,2023-10-24,28.37,rollback
LEAN_SIZER,T,2023-10-20,15.19,1796.056,2023-10-25,2023-10-26,15.17,rollback
LEAN_SIZER,IBM,2023-10-27,143.62,146.3232,2023-11-09,2023-11-10,147.44,rollback
LEAN_SIZER,GOOG,2023-08-28,132.08,305.0861,2023-11-17,2023-11-20,135.5,rollback
LEAN_SIZER,GOOGL,2023-11-13,131.78,163.5478,2023-11-17,2023-11-20,133.69,rollback
LEAN_SIZER,CCL,2023-07-24,17.88,2336.6875,2023-11-24,2023-11-27,14.38,rollback
LEAN_SIZER,META,2023-09-06,301.71,135.635,2023-11-24,2023-11-27,336.18,rollback
LEAN_SIZER,CMG,2023-06-22,41.38,948.0054,2023-11-27,2023-11-28,44.2,rollback
LEAN_SIZER,ORCL,2023-07-17,118.85,343.8744,2023-11-27,2023-11-28,116.0,rollback
LEAN_SIZER,MDLZ,2023-07-20,73.5,27.1761,2023-11-27,2023-11-28,71.55,rollback
LEAN_SIZER,AMD,2023-08-01,114.26,364.8439,2023-11-27,2023-11-28,121.98,rollback
LEAN_SIZER,HPE,2023-11-30,16.84,2383.5845,2023-12-04,2023-12-05,16.43,rollback
LEAN_SIZER,MRK,2023-10-26,103.1,363.1276,2023-12-07,2023-12-08,103.79,rollback
LEAN_SIZER,NEE,2023-11-20,57.0,702.6484,2023-12-15,2023-12-18,61.6,rollback
LEAN_SIZER,GILD,2023-12-01,76.78,552.2711,2023-12-18,2023-12-19,79.58,rollback
LEAN_SIZER,WBD,2023-12-04,11.24,3547.4879,2023-12-18,2023-12-19,11.94,rollback
LEAN_SIZER,KR,2023-12-01,44.51,952.7302,2023-12-19,2023-12-20,44.88,rollback
LEAN_SIZER,CMCSA,2023-09-19,45.57,729.8182,2023-12-20,2023-12-21,44.22,rollback
LEAN_SIZER,AMD,2023-12-08,129.54,290.6542,2023-12-20,2023-12-21,138.14,rollback
LEAN_SIZER,GOOGL,2023-12-19,136.84,326.978,2023-12-27,2023-12-28,140.78,rollback
LEAN_SIZER,GOOG,2023-12-19,138.0,289.6798,2023-12-27,2023-12-28,141.85,rollback
LEAN_SIZER,WMT,2023-12-19,51.6133,866.8477,2023-12-28,2023-12-29,52.51,rollback
LEAN_SIZER,WBA,2023-12-05,20.73,1887.2721,2024-01-03,2024-01-04,24.19,rollback
LEAN_SIZER,PFE,2023-12-01,28.97,1463.8823,2024-01-04,2024-01-05,29.02,rollback
LEAN_SIZER,CVS,2023-11-20,68.4,337.5694,2024-01-08,2024-01-09,80.55,rollback
LEAN_SIZER,T,2023-12-20,16.57,2577.8995,2024-01-08,2024-01-09,16.97,rollback
LEAN_SIZER,NI,2023-12-29,26.41,1732.9644,2024-01-09,2024-01-10,27.13,rollback
LEAN_SIZER,TSCO,2024-01-05,42.742,1064.0529,2024-01-09,2024-01-10,44.146,rollback
LEAN_SIZER,PYPL,2024-01-09,60.28,754.5593,2024-01-22,2024-01-23,64.525,rollback
LEAN_SIZER,PG,2024-01-02,146.36,312.5144,2024-01-24,2024-01-25,152.4,rollback
LEAN_SIZER,AAL,2024-01-09,14.51,3134.9191,2024-01-30,2024-01-31,14.49,rollback
LEAN_SIZER,AMZN,2024-01-10,152.06,297.8149,2024-01-30,2024-01-31,157.0,rollback
LEAN_SIZER,PANW,2024-01-10,152.6,296.7425,2024-01-31,2024-02-01,169.5,rollback
LEAN_SIZER,NOW,2024-01-10,141.5,23.5083,2024-01-31,2024-02-01,153.818,rollback
LEAN_SIZER,T,2024-01-23,17.04,2692.0915,2024-02-06,2024-02-07,17.6,rollback
LEAN_SIZER,F,2024-01-31,11.76,3937.143,2024-02-14,2024-02-15,12.35,rollback
LEAN_SIZER,MRO,2023-12-22,24.89,1829.6376,2024-02-28,2024-02-29,24.23,rollback
LEAN_SIZER,AMD,2024-02-15,179.14,248.7011,2024-03-11,2024-03-12,200.52,rollback
LEAN_SIZER,DVN,2024-01-31,43.18,1072.2072,2024-03-12,2024-03-13,47.02,rollback
LEAN_SIZER,PARA,2024-02-01,14.9,3092.3594,2024-03-21,2024-03-22,11.84,rollback
LEAN_SIZER,DAL,2024-01-09,41.4,542.5578,2024-03-22,2024-03-25,45.48,rollback
LEAN_SIZER,TFC,2024-01-25,38.0,1214.229,2024-04-01,2024-04-02,38.12,rollback
LEAN_SIZER,BMY,2024-03-26,52.39,601.9435,2024-04-01,2024-04-02,53.1,rollback
LEAN_SIZER,KDP,2023-12-22,32.465,825.8574,2024-04-04,2024-04-05,30.7,rollback
LEAN_SIZER,AMZN,2024-03-13,175.9,254.815,2024-04-10,2024-04-11,186.74,rollback
LEAN_SIZER,MO,2024-02-02,41.49,276.6886,2024-05-06,2024-05-07,43.6,rollback
LEAN_SIZER,KO,2024-03-12,60.32,750.2511,2024-05-14,2024-05-15,63.06,rollback
LEAN_SIZER,NFLX,2024-05-07,59.628,253.8966,2024-05-14,2024-05-15,61.857,rollback
LEAN_SIZER,MSFT,2024-04-08,425.17,59.5726,2024-05-17,2024-05-20,420.21,rollback
LEAN_SIZER,AVGO,2024-03-22,135.0,336.7586,2024-05-21,2024-05-22,139.601,rollback
LEAN_SIZER,AAPL,2024-02-07,190.64,239.9523,2024-05-23,2024-05-24,188.82,rollback
LEAN_SIZER,VZ,2024-05-31,40.14,1054.8997,2024-06-05,2024-06-06,41.31,rollback
LEAN_SIZER,SBUX,2024-04-02,91.11,497.8687,2024-06-07,2024-06-10,81.49,rollback
LEAN_SIZER,NCLH,2024-05-22,16.93,2542.9939,2024-06-07,2024-06-10,17.67,rollback
LEAN_SIZER,WMT,2024-04-11,60.75,731.6677,2024-06-12,2024-06-13,66.3,rollback
LEAN_SIZER,AVGO,2024-06-06,142.187,307.8217,2024-06-25,2024-06-26,159.762,rollback
LEAN_SIZER,F,2024-05-15,12.49,3429.2381,2024-07-05,2024-07-08,12.97,rollback
LEAN_SIZER,BKR,2024-05-15,32.6,617.2375,2024-07-05,2024-07-08,34.14,rollback
LEAN_SIZER,CRM,2024-06-26,241.47,179.4068,2024-07-08,2024-07-09,256.09,rollback
LEAN_SIZER,VTRS,2024-04-04,12.16,2698.239,2024-07-15,2024-07-16,11.0,rollback
LEAN_SIZER,MDT,2024-06-10,83.72,521.035,2024-07-18,2024-07-19,81.58,rollback
LEAN_SIZER,XOM,2024-05-20,119.73,208.8698,2024-07-19,2024-07-22,115.18,rollback
LEAN_SIZER,TSLA,2024-06-13,188.39,234.6451,2024-07-19,2024-07-22,244.21,rollback
LEAN_SIZER,PCAR,2024-07-16,104.92,282.6054,2024-07-19,2024-07-22,108.4,rollback
LEAN_SIZER,PFE,2024-07-11,28.78,1616.2643,2024-07-23,2024-07-24,29.51,rollback
LEAN_SIZER,MTCH,2024-07-10,31.16,1481.926,2024-07-24,2024-07-25,33.06,rollback
LEAN_SIZER,WBD,2024-01-03,11.48,3571.5539,2024-07-25,2024-07-26,8.1,rollback
LEAN_SIZER,PYPL,2024-07-23,60.72,781.3203,2024-08-02,2024-08-05,60.7,rollback
LEAN_SIZER,NEE,2024-07-11,73.5,456.2121,2024-08-05,2024-08-06,76.85,rollback
LEAN_SIZER,PG,2024-08-05,170.88,272.6577,2024-08-09,2024-08-12,169.4,rollback
LEAN_SIZER,MMM,2024-06-10,100.43,434.317,2024-08-16,2024-08-19,127.08,rollback
LEAN_SIZER,CNC,2024-07-26,69.45,674.8127,2024-08-20,2024-08-21,78.46,rollback
LEAN_SIZER,WBD,2024-08-21,7.8,6382.9867,2024-08-27,2024-08-28,8.12,rollback
LEAN_SIZER,NFLX,2024-08-12,63.1,731.2528,2024-08-28,2024-08-29,69.0,rollback
LEAN_SIZER,SBUX,2024-07-22,78.33,610.4658,2024-09-03,2024-09-04,93.37,rollback
LEAN_SIZER,C,2024-08-19,61.5,88.3226,2024-09-03,2024-09-04,61.57,rollback
LEAN_SIZER,PEP,2024-09-04,177.9,275.2485,2024-09-06,2024-09-09,177.05,rollback
LEAN_SIZER,PFE,2024-09-10,29.42,1654.7938,2024-09-17,2024-09-18,30.0,rollback
LEAN_SIZER,MNST,2024-07-29,51.0,851.0989,2024-09-20,2024-09-23,51.19,rollback
LEAN_SIZER,TSLA,2024-08-19,217.07,228.9861,2024-09-20,2024-09-23,242.61,rollback
LEAN_SIZER,T,2024-08-07,19.2,1865.2006,2024-09-23,2024-09-24,21.38,rollback
LEAN_SIZER,CRM,2024-07-26,258.17,181.5413,2024-10-01,2024-10-02,273.72,rollback
LEAN_SIZER,CVS,2024-09-05,59.5,315.4751,2024-10-01,2024-10-02,63.01,rollback
LEAN_SIZER,MU,2024-09-24,94.73,420.544,2024-10-01,2024-10-02,100.59,rollback
LEAN_SIZER,BMY,2024-09-23,49.56,980.7362,2024-10-08,2024-10-09,52.25,rollback
LEAN_SIZER,XOM,2024-08-30,116.79,426.9096,2024-10-15,2024-10-16,120.89,rollback
LEAN_SIZER,KEY,2024-10-07,16.69,3102.5858,2024-10-17,2024-10-18,17.16,rollback
LEAN_SIZER,BAC,2024-10-07,40.21,1287.8695,2024-10-21,2024-10-22,41.65,rollback
LEAN_SIZER,NFLX,2024-10-09,71.925,709.6152,2024-10-23,2024-10-24,75.197,rollback
LEAN_SIZER,SCHW,2024-10-07,64.48,127.0609,2024-10-29,2024-10-30,71.75,rollback
LEAN_SIZER,KVUE,2024-10-22,22.55,2316.671,2024-11-12,2024-11-13,23.45,rollback
LEAN_SIZER,AMZN,2024-10-18,187.15,280.9881,2024-11-15,2024-11-18,204.15,rollback
LEAN_SIZER,BKR,2024-10-24,37.1,1405.6894,2024-11-25,2024-11-26,43.75,rollback
LEAN_SIZER,VTRS,2024-08-29,11.91,4203.8798,2024-11-26,2024-11-27,13.08,rollback
LEAN_SIZER,VZ,2024-11-18,41.67,1248.4191,2024-12-04,2024-12-05,42.59,rollback
LEAN_SIZER,BA,2024-02-29,206.44,214.2827,2024-12-05,2024-12-06,157.03,rollback
LEAN_SIZER,META,2024-11-27,574.89,92.8328,2024-12-17,2024-12-18,621.0,rollback
LEAN_SIZER,MSFT,2024-11-13,421.64,125.9447,2024-12-18,2024-12-19,441.62,rollback
LEAN_SIZER,PFE,2024-10-16,29.5,1752.9049,2024-12-26,2024-12-27,26.43,rollback
LEAN_SIZER,NVDA,2024-12-05,145.11,310.2842,2025-01-07,2025-01-08,142.58,rollback
LEAN_SIZER,OXY,2024-12-27,48.2,909.7232,2025-01-21,2025-01-22,50.4,rollback
LEAN_SIZER,WBA,2025-01-08,9.5,4854.3759,2025-01-27,2025-01-28,11.27,rollback
LEAN_SIZER,KO,2024-12-18,62.81,704.9036,2025-01-28,2025-01-29,62.56,rollback
LEAN_SIZER,NKE,2024-09-23,85.4,590.3712,2025-01-31,2025-02-03,74.9,rollback
LEAN_SIZER,CCL,2024-12-23,26.52,1651.5625,2025-02-03,2025-02-04,27.18,rollback
LEAN_SIZER,GILD,2024-12-06,93.5,479.2602,2025-02-07,2025-02-10,96.04,rollback
LEAN_SIZER,SMCI,2025-01-22,33.98,1406.6478,2025-02-11,2025-02-12,42.3,rollback
LEAN_SIZER,MO,2025-02-03,52.0,1000.2953,2025-02-11,2025-02-12,53.51,rollback
LEAN_SIZER,FCX,2025-02-10,38.88,1376.0331,2025-02-14,2025-02-18,39.48,rollback
LEAN_SIZER,MU,2025-02-18,102.635,547.3425,2025-02-19,2025-02-20,103.98,rollback
LEAN_SIZER,INTC,2025-02-12,21.98,2454.4513,2025-02-24,2025-02-25,24.21,rollback
LEAN_SIZER,AAPL,2025-01-29,234.12,203.0609,2025-02-25,2025-02-26,244.33,rollback
LEAN_SIZER,WBA,2025-02-25,10.91,5225.8061,2025-02-26,2025-02-27,11.7,rollback
LEAN_SIZER,MCHP,2024-07-23,91.77,516.9332,2025-02-27,2025-02-28,57.16,rollback
LEAN_SIZER,PARA,2024-11-26,11.11,4865.2721,2025-03-10,2025-03-11,11.96,rollback
LEAN_SIZER,MRK,2025-02-28,90.705,524.393,2025-03-12,2025-03-13,93.4,rollback
LEAN_SIZER,GM,2025-03-11,48.0,1072.3799,2025-03-26,2025-03-27,46.99,rollback
LEAN_SIZER,AMD,2024-10-30,153.01,79.7953,2025-03-27,2025-03-28,105.525,rollback
LEAN_SIZER,CMG,2025-03-28,50.22,245.9826,2025-04-28,2025-04-29,50.62,rollback
LEAN_SIZER,MU,2025-03-13,94.25,531.5557,2025-05-05,2025-05-06,79.04,rollback
LEAN_SIZER,PFE,2025-01-28,26.78,1778.1252,2025-05-06,2025-05-07,22.99,rollback
LEAN_SIZER,DIS,2025-02-20,111.24,515.4291,2025-05-06,2025-05-07,102.42,rollback
LEAN_SIZER,F,2024-09-18,10.93,4537.4377,2025-05-07,2025-05-08,10.34,rollback
LEAN_SIZER,UPS,2025-05-09,97.2,491.0139,2025-05-13,2025-05-14,99.85,rollback
LEAN_SIZER,LUV,2025-02-27,30.87,1834.4283,2025-05-21,2025-05-22,31.67,rollback
LEAN_SIZER,FSLR,2025-05-09,134.115,355.844,2025-05-21,2025-05-22,159.95,rollback
LEAN_SIZER,FCX,2025-05-27,39.14,1237.7767,2025-06-10,2025-06-11,41.385,rollback
LEAN_SIZER,FAST,2025-05-15,40.265,1216.4097,2025-06-11,2025-06-12,42.495,rollback
LEAN_SIZER,SLB,2025-02-12,41.53,1298.9559,2025-06-16,2025-06-17,36.22,rollback
LEAN_SIZER,PFE,2025-05-27,23.55,2057.2889,2025-06-16,2025-06-17,24.27,rollback
LEAN_SIZER,NEM,2025-05-12,51.02,960.3054,2025-06-20,2025-06-23,58.36,rollback
LEAN_SIZER,XOM,2025-02-05,109.74,483.6831,2025-06-24,2025-06-25,108.11,rollback
LEAN_SIZER,CMG,2025-06-17,52.25,963.8807,2025-06-26,2025-06-27,54.195,rollback
LEAN_SIZER,KMI,2025-06-23,28.22,1788.3156,2025-07-01,2025-07-02,28.33,rollback
LEAN_SIZER,DOC,2025-02-26,20.22,2809.4618,2025-07-07,2025-07-08,17.935,rollback
LEAN_SIZER,AAPL,2025-05-13,210.43,180.4532,2025-07-07,2025-07-08,210.1,rollback
LEAN_SIZER,GM,2025-06-12,49.46,1010.2473,2025-07-07,2025-07-08,52.16,rollback
LEAN_SIZER,F,2025-06-11,10.64,4706.8153,2025-07-11,2025-07-14,11.76,rollback
LEAN_SIZER,DOW,2025-07-09,29.365,1837.7897,2025-07-11,2025-07-14,29.25,rollback
LEAN_SIZER,NKE,2025-06-27,69.79,738.205,2025-07-14,2025-07-15,72.26,rollback
LEAN_SIZER,HAL,2025-07-09,22.07,2445.3811,2025-07-14,2025-07-15,22.05,rollback
LEAN_SIZER,AES,2025-07-02,10.85,4830.7457,2025-07-28,2025-07-29,13.49,rollback
LEAN_SIZER,KVUE,2025-07-14,22.58,2374.4737,2025-07-28,2025-07-29,22.38,rollback
LEAN_SIZER,META,2025-07-29,720.0,76.4029,2025-08-01,2025-08-04,760.0,rollback
LEAN_SIZER,CSCO,2025-08-05,68.69,797.2068,2025-08-11,2025-08-12,70.785,rollback
LEAN_SIZER,PLTR,2025-07-08,138.775,380.9592,2025-08-14,2025-08-15,179.725,rollback
LEAN_SIZER,VZ,2025-03-27,44.48,1166.5014,2025-08-22,2025-08-25,44.44,rollback
LEAN_SIZER,UBER,2025-08-12,91.19,584.9731,2025-08-25,2025-08-26,94.88,rollback
