run,date,equity,n_pos,units,drawn,gross
BASELINE,2021-07-06,278148.86,10,10,0.0,271209.63
BASELINE,2021-07-07,274618.17,10,10,0.0,267678.94
BASELINE,2021-07-08,272166.54,9,9,0.0,233443.2
BASELINE,2021-07-09,276030.21,10,10,0.0,264652.1
BASELINE,2021-07-12,276002.76,10,10,0.0,264624.65
BASELINE,2021-07-13,272579.93,10,10,0.0,261201.82
BASELINE,2021-07-14,272420.45,10,10,0.0,261042.34
BASELINE,2021-07-15,271480.06,10,10,0.0,260101.95
BASELINE,2021-07-16,269152.78,10,10,0.0,257774.68
BASELINE,2021-07-19,264858.58,10,10,0.0,253480.47
BASELINE,2021-07-20,268921.31,10,10,0.0,257543.2
BASELINE,2021-07-21,271488.94,10,10,0.0,260110.83
BASELINE,2021-07-22,270178.99,10,10,0.0,258800.88
BASELINE,2021-07-23,271255.84,10,10,0.0,259877.73
BASELINE,2021-07-26,273107.08,10,10,0.0,261728.98
BASELINE,2021-07-27,271436.58,10,10,0.0,260058.47
BASELINE,2021-07-28,273088.0,10,10,0.0,261709.9
BASELINE,2021-07-29,274386.08,10,10,0.0,263007.98
BASELINE,2021-07-30,271885.47,10,10,0.0,260507.36
BASELINE,2021-08-02,271543.36,10,10,0.0,260165.25
BASELINE,2021-08-03,272883.14,10,10,0.0,261505.04
BASELINE,2021-08-04,271931.52,10,10,0.0,260553.41
BASELINE,2021-08-05,276650.57,10,10,0.0,265272.47
BASELINE,2021-08-06,276428.66,10,10,0.0,265880.85
BASELINE,2021-08-09,275318.43,10,10,0.0,264770.62
BASELINE,2021-08-10,277643.97,10,10,0.0,267096.16
BASELINE,2021-08-11,279322.9,10,10,0.0,268775.1
BASELINE,2021-08-12,279082.05,10,10,0.0,268534.24
BASELINE,2021-08-13,278983.23,10,10,0.0,267483.38
BASELINE,2021-08-16,278137.7,10,10,0.0,266637.85
BASELINE,2021-08-17,277249.58,10,10,0.0,265749.74
BASELINE,2021-08-18,276032.14,10,10,0.0,264532.3
BASELINE,2021-08-19,276047.23,9,9,0.0,238041.17
BASELINE,2021-08-20,278299.87,10,10,0.0,266185.24
BASELINE,2021-08-23,281650.12,10,10,0.0,269535.49
BASELINE,2021-08-24,282930.36,10,10,0.0,270815.73
BASELINE,2021-08-25,283083.68,10,10,0.0,270969.05
BASELINE,2021-08-26,281542.14,10,10,0.0,269427.51
BASELINE,2021-08-27,284872.5,10,10,0.0,272757.86
BASELINE,2021-08-30,285641.23,10,10,0.0,273526.6
BASELINE,2021-08-31,286816.58,10,10,0.0,274701.95
BASELINE,2021-09-01,286824.22,10,10,0.0,275611.34
BASELINE,2021-09-02,288552.47,10,10,0.0,279713.95
BASELINE,2021-09-03,288981.26,10,10,0.0,280142.74
BASELINE,2021-09-07,288484.31,10,10,0.0,279645.79
BASELINE,2021-09-08,285522.82,10,10,0.0,277817.82
BASELINE,2021-09-09,284947.73,10,10,0.0,274531.59
BASELINE,2021-09-10,282112.2,10,10,0.0,271696.06
BASELINE,2021-09-13,282035.72,10,10,0.0,271619.57
BASELINE,2021-09-14,278147.85,10,10,0.0,264974.28
BASELINE,2021-09-15,279895.88,10,10,0.0,266722.31
BASELINE,2021-09-16,280039.1,10,10,0.0,266865.53
BASELINE,2021-09-17,279824.32,10,10,0.0,266650.75
BASELINE,2021-09-20,277031.92,10,10,0.0,263858.36
BASELINE,2021-09-21,276697.04,10,10,0.0,263523.48
BASELINE,2021-09-22,280946.03,10,10,0.0,267772.47
BASELINE,2021-09-23,286506.81,10,10,0.0,273333.24
BASELINE,2021-09-24,288483.27,10,10,0.0,275309.7
BASELINE,2021-09-27,290071.7,10,10,0.0,276898.13
BASELINE,2021-09-28,286550.5,10,10,0.0,273376.93
BASELINE,2021-09-29,286076.29,10,10,0.0,271649.99
BASELINE,2021-09-30,279298.42,10,10,0.0,262604.22
BASELINE,2021-10-01,283687.22,10,10,0.0,266993.02
BASELINE,2021-10-04,281344.43,10,10,0.0,264650.22
BASELINE,2021-10-05,283076.85,10,10,0.0,266382.64
BASELINE,2021-10-06,283265.95,10,10,0.0,266571.74
BASELINE,2021-10-07,285125.31,10,10,0.0,268431.11
BASELINE,2021-10-08,283317.19,10,10,0.0,266622.99
BASELINE,2021-10-11,280086.18,10,10,0.0,263391.98
BASELINE,2021-10-12,278957.62,10,10,0.0,262263.42
BASELINE,2021-10-13,279157.53,10,10,0.0,262463.33
BASELINE,2021-10-14,280521.81,10,10,0.0,263827.6
BASELINE,2021-10-15,279488.26,10,10,0.0,262794.05
BASELINE,2021-10-18,280916.4,10,10,0.0,264222.19
BASELINE,2021-10-19,282485.06,10,10,0.0,265790.85
BASELINE,2021-10-20,283376.09,10,10,0.0,266681.89
BASELINE,2021-10-21,281462.31,10,10,0.0,264768.1
BASELINE,2021-10-22,278512.86,10,10,0.0,259234.92
BASELINE,2021-10-25,279398.74,10,10,0.0,260120.81
BASELINE,2021-10-26,279262.8,10,10,0.0,259984.86
BASELINE,2021-10-27,272757.4,10,10,0.0,253479.46
BASELINE,2021-10-28,276170.85,10,10,0.0,256892.92
BASELINE,2021-10-29,272816.63,10,10,0.0,253538.69
BASELINE,2021-11-01,277884.26,9,9,0.0,229007.29
BASELINE,2021-11-02,277187.88,10,10,0.0,256115.5
BASELINE,2021-11-03,280617.82,10,10,0.0,259545.44
BASELINE,2021-11-04,278021.05,10,10,0.0,256948.67
BASELINE,2021-11-05,283984.6,10,10,0.0,262912.22
BASELINE,2021-11-08,282521.53,10,10,0.0,261449.15
BASELINE,2021-11-09,281443.47,9,9,0.0,232882.17
BASELINE,2021-11-10,280448.87,10,10,0.0,259947.25
BASELINE,2021-11-11,279868.1,10,10,0.0,259366.48
BASELINE,2021-11-12,280899.81,10,10,0.0,258639.72
BASELINE,2021-11-15,282567.9,10,10,0.0,260307.8
BASELINE,2021-11-16,279132.09,10,10,0.0,256872.0
BASELINE,2021-11-17,277252.71,10,10,0.0,257565.06
BASELINE,2021-11-18,273264.15,10,10,0.0,253576.5
BASELINE,2021-11-19,270830.54,10,10,0.0,251142.89
BASELINE,2021-11-22,270444.0,10,10,0.0,250756.34
BASELINE,2021-11-23,270150.08,10,10,0.0,250462.43
BASELINE,2021-11-24,269931.68,10,10,0.0,250244.03
BASELINE,2021-11-26,266550.16,10,10,0.0,246862.5
BASELINE,2021-11-29,265786.16,10,10,0.0,246098.5
BASELINE,2021-11-30,258808.88,10,10,0.0,239121.23
BASELINE,2021-12-01,254774.68,10,10,0.0,235087.02
BASELINE,2021-12-02,257706.32,10,10,0.0,238018.66
BASELINE,2021-12-03,258521.67,10,10,0.0,238834.02
BASELINE,2021-12-06,262140.95,10,10,0.0,242453.3
BASELINE,2021-12-07,265797.46,10,10,0.0,246109.81
BASELINE,2021-12-08,265349.97,10,10,0.0,245662.32
BASELINE,2021-12-09,263669.32,10,10,0.0,242391.9
BASELINE,2021-12-10,266853.01,10,10,0.0,245575.59
BASELINE,2021-12-13,265048.29,10,10,0.0,243770.88
BASELINE,2021-12-14,264690.76,10,10,0.0,243413.34
BASELINE,2021-12-15,266392.94,10,10,0.0,245115.53
BASELINE,2021-12-16,270232.83,10,10,0.0,248955.41
BASELINE,2021-12-17,267332.62,10,10,0.0,246055.2
BASELINE,2021-12-20,264598.78,10,10,0.0,242610.19
BASELINE,2021-12-21,268819.77,10,10,0.0,246831.18
BASELINE,2021-12-22,270105.34,10,10,0.0,248116.75
BASELINE,2021-12-23,272059.51,10,10,0.0,250070.92
BASELINE,2021-12-27,272614.87,10,10,0.0,250626.27
BASELINE,2021-12-28,271453.61,10,10,0.0,249465.02
BASELINE,2021-12-29,270002.68,10,10,0.0,247904.78
BASELINE,2021-12-30,272078.45,10,10,0.0,251609.8
BASELINE,2021-12-31,269880.2,10,10,0.0,247940.82
BASELINE,2022-01-03,275049.96,10,10,0.0,253110.57
BASELINE,2022-01-04,277636.44,10,10,0.0,258699.33
BASELINE,2022-01-05,274750.64,10,10,0.0,255813.53
BASELINE,2022-01-06,277379.4,9,9,0.0,229958.53
BASELINE,2022-01-07,281445.73,9,9,0.0,234024.86
BASELINE,2022-01-10,279499.93,10,10,0.0,260185.08
BASELINE,2022-01-11,281944.79,10,10,0.0,262629.95
BASELINE,2022-01-12,281682.38,10,10,0.0,262379.98
BASELINE,2022-01-13,280454.23,10,10,0.0,261151.83
BASELINE,2022-01-14,286790.88,10,10,0.0,267488.47
BASELINE,2022-01-18,281863.93,10,10,0.0,262561.52
BASELINE,2022-01-19,279598.06,10,10,0.0,260295.66
BASELINE,2022-01-20,276819.02,10,10,0.0,257516.62
BASELINE,2022-01-21,269850.37,10,10,0.0,250547.97
BASELINE,2022-01-24,271106.77,8,8,0.0,196344.14
BASELINE,2022-01-25,272751.45,8,8,0.0,197988.83
BASELINE,2022-01-26,271148.85,9,9,0.0,223936.65
BASELINE,2022-01-27,267569.46,9,9,0.0,220357.26
BASELINE,2022-01-28,272192.36,10,10,0.0,248096.26
BASELINE,2022-01-31,276927.82,10,10,0.0,252831.72
BASELINE,2022-02-01,279737.01,10,10,0.0,255640.91
BASELINE,2022-02-02,272433.12,10,10,0.0,247396.23
BASELINE,2022-02-03,267601.49,10,10,0.0,233309.7
BASELINE,2022-02-04,268987.72,10,10,0.0,234695.93
BASELINE,2022-02-07,269331.19,10,10,0.0,235039.4
BASELINE,2022-02-08,271817.36,10,10,0.0,239272.59
BASELINE,2022-02-09,277966.29,10,10,0.0,245421.52
BASELINE,2022-02-10,274166.68,10,10,0.0,241621.91
BASELINE,2022-02-11,269109.32,9,9,0.0,208323.96
BASELINE,2022-02-14,267497.13,10,10,0.0,231626.25
BASELINE,2022-02-15,269444.05,10,10,0.0,233573.17
BASELINE,2022-02-16,265105.74,10,10,0.0,229234.86
BASELINE,2022-02-17,264485.61,10,10,0.0,236219.25
BASELINE,2022-02-18,263620.62,10,10,0.0,235354.26
BASELINE,2022-02-22,262599.77,10,10,0.0,234333.41
BASELINE,2022-02-23,262208.62,10,10,0.0,233942.26
BASELINE,2022-02-24,260729.66,10,10,0.0,232463.3
BASELINE,2022-02-25,267039.01,10,10,0.0,238772.65
BASELINE,2022-02-28,265689.96,10,10,0.0,237423.6
BASELINE,2022-03-01,265255.78,10,10,0.0,235546.23
BASELINE,2022-03-02,269916.79,10,10,0.0,240207.24
BASELINE,2022-03-03,270104.12,10,10,0.0,240394.58
BASELINE,2022-03-04,270742.05,10,10,0.0,241032.5
BASELINE,2022-03-07,268664.41,10,10,0.0,238954.86
BASELINE,2022-03-08,265890.06,10,10,0.0,234963.27
BASELINE,2022-03-09,266971.9,7,7,0.0,152365.4
BASELINE,2022-03-10,267809.65,8,8,0.0,179431.53
BASELINE,2022-03-11,264790.17,9,9,0.0,203256.33
BASELINE,2022-03-14,262073.11,8,8,0.0,173085.83
BASELINE,2022-03-15,266061.73,9,9,0.0,203492.59
BASELINE,2022-03-16,271959.48,10,10,0.0,236312.36
BASELINE,2022-03-17,274069.52,10,10,0.0,238422.41
BASELINE,2022-03-18,276076.7,10,10,0.0,240429.58
BASELINE,2022-03-21,273515.42,10,10,0.0,237868.3
BASELINE,2022-03-22,276618.45,10,10,0.0,242007.68
BASELINE,2022-03-23,274259.29,10,10,0.0,239648.53
BASELINE,2022-03-24,275425.83,7,7,0.0,174545.35
BASELINE,2022-03-25,277584.52,10,10,0.0,259308.57
BASELINE,2022-03-28,277445.01,10,10,0.0,259169.06
BASELINE,2022-03-29,280762.55,9,9,0.0,234118.07
BASELINE,2022-03-30,277408.93,10,10,0.0,258781.39
BASELINE,2022-03-31,274913.8,10,10,0.0,256233.22
BASELINE,2022-04-01,275690.64,8,8,0.0,218370.3
BASELINE,2022-04-04,277346.59,8,8,0.0,220026.25
BASELINE,2022-04-05,273339.37,7,7,0.0,187865.26
BASELINE,2022-04-06,272591.02,7,7,0.0,187116.91
BASELINE,2022-04-07,272439.07,7,7,0.0,186964.96
BASELINE,2022-04-08,276207.43,8,8,0.0,218962.15
BASELINE,2022-04-11,270526.29,10,10,0.0,268141.57
BASELINE,2022-04-12,272705.57,9,9,0.0,241385.38
BASELINE,2022-04-13,276176.95,8,8,0.0,216311.93
BASELINE,2022-04-14,274526.28,10,10,0.0,269757.31
BASELINE,2022-04-18,275321.99,10,10,0.0,270553.02
BASELINE,2022-04-19,278069.21,10,10,0.0,273300.24
BASELINE,2022-04-20,278400.9,10,10,0.0,273631.93
BASELINE,2022-04-21,273806.5,10,10,0.0,269037.53
BASELINE,2022-04-22,268116.09,10,10,0.0,263347.12
BASELINE,2022-04-25,264767.38,10,10,0.0,259998.42
BASELINE,2022-04-26,260193.41,10,10,0.0,255424.44
BASELINE,2022-04-27,261022.12,8,8,0.0,197507.64
BASELINE,2022-04-28,266265.99,8,8,0.0,202751.5
BASELINE,2022-04-29,258699.86,10,10,0.0,248410.6
BASELINE,2022-05-02,261418.55,10,10,0.0,251129.29
BASELINE,2022-05-03,265648.08,10,10,0.0,255358.83
BASELINE,2022-05-04,274696.44,10,10,0.0,264407.18
BASELINE,2022-05-05,267900.4,10,10,0.0,257611.14
BASELINE,2022-05-06,269203.57,9,9,0.0,234320.02
BASELINE,2022-05-09,251591.48,10,10,0.0,243136.26
BASELINE,2022-05-10,254140.33,10,10,0.0,242651.29
BASELINE,2022-05-11,253611.12,10,10,0.0,242122.09
BASELINE,2022-05-12,252063.71,10,10,0.0,240574.67
BASELINE,2022-05-13,262352.7,10,10,0.0,250863.67
BASELINE,2022-05-16,264777.95,10,10,0.0,252307.04
BASELINE,2022-05-17,272182.33,10,10,0.0,259711.42
BASELINE,2022-05-18,261212.67,10,10,0.0,248741.76
BASELINE,2022-05-19,254625.29,6,6,0.0,134372.31
BASELINE,2022-05-20,252563.56,8,8,0.0,183409.25
BASELINE,2022-05-23,258576.3,9,9,0.0,214904.66
BASELINE,2022-05-24,256108.85,10,10,0.0,238037.24
BASELINE,2022-05-25,258157.4,9,9,0.0,213052.87
BASELINE,2022-05-26,265206.02,10,10,0.0,246097.6
BASELINE,2022-05-27,270112.35,10,10,0.0,251003.92
BASELINE,2022-05-31,268456.14,10,10,0.0,249347.71
BASELINE,2022-06-01,265837.17,10,10,0.0,246491.28
BASELINE,2022-06-02,269424.61,7,7,0.0,171864.97
BASELINE,2022-06-03,264233.5,10,10,0.0,246701.59
BASELINE,2022-06-06,265812.56,9,9,0.0,220857.97
BASELINE,2022-06-07,267588.23,9,9,0.0,222633.63
BASELINE,2022-06-08,264381.92,10,10,0.0,245999.79
BASELINE,2022-06-09,256959.82,8,8,0.0,185966.17
BASELINE,2022-06-10,250527.3,8,8,0.0,179533.65
BASELINE,2022-06-13,239499.39,8,8,0.0,168505.74
BASELINE,2022-06-14,238675.37,8,8,0.0,167681.72
BASELINE,2022-06-15,244476.25,8,8,0.0,173482.59
BASELINE,2022-06-16,234330.79,8,8,0.0,163337.14
BASELINE,2022-06-17,238521.21,8,8,0.0,167527.56
BASELINE,2022-06-21,242573.98,8,8,0.0,171580.33
BASELINE,2022-06-22,243532.89,10,10,0.0,220689.59
BASELINE,2022-06-23,244187.43,10,10,0.0,221344.14
BASELINE,2022-06-24,256264.55,10,10,0.0,233421.26
BASELINE,2022-06-27,254400.6,10,10,0.0,231557.31
BASELINE,2022-06-28,248803.79,9,9,0.0,201064.87
BASELINE,2022-06-29,242750.94,9,9,0.0,195012.02
BASELINE,2022-06-30,238626.37,10,10,0.0,214842.71
BASELINE,2022-07-01,240867.67,10,10,0.0,214249.48
BASELINE,2022-07-05,245520.39,10,10,0.0,218902.2
BASELINE,2022-07-06,241676.77,10,10,0.0,215058.59
BASELINE,2022-07-07,247774.92,10,10,0.0,221156.74
BASELINE,2022-07-08,246887.6,10,10,0.0,220269.42
BASELINE,2022-07-11,239769.19,10,10,0.0,213151.0
BASELINE,2022-07-12,241508.47,9,9,0.0,190136.9
BASELINE,2022-07-13,241649.93,9,9,0.0,190278.35
BASELINE,2022-07-14,240448.13,10,10,0.0,212943.3
BASELINE,2022-07-15,247044.96,10,10,0.0,219540.14
BASELINE,2022-07-18,249532.83,10,10,0.0,222028.0
BASELINE,2022-07-19,257414.56,10,10,0.0,229909.74
BASELINE,2022-07-20,262972.77,10,10,0.0,235467.95
BASELINE,2022-07-21,262637.16,10,10,0.0,235132.34
BASELINE,2022-07-22,261386.52,10,10,0.0,251151.84
BASELINE,2022-07-25,262794.47,10,10,0.0,252008.55
BASELINE,2022-07-26,259686.87,10,10,0.0,248900.95
BASELINE,2022-07-27,268234.13,10,10,0.0,260657.6
BASELINE,2022-07-28,271349.31,10,10,0.0,263772.78
BASELINE,2022-07-29,273310.76,10,10,0.0,265734.22
BASELINE,2022-08-01,273338.12,10,10,0.0,265761.59
BASELINE,2022-08-02,270788.91,10,10,0.0,268953.41
BASELINE,2022-08-03,276430.62,9,9,0.0,248856.82
BASELINE,2022-08-04,275429.47,9,9,0.0,247855.67
BASELINE,2022-08-05,274324.59,8,8,0.0,219647.69
BASELINE,2022-08-08,276399.54,9,9,0.0,249312.11
BASELINE,2022-08-09,275412.25,10,10,0.0,274729.79
BASELINE,2022-08-10,282563.74,10,10,0.0,281881.28
BASELINE,2022-08-11,282757.33,10,10,0.0,282074.87
BASELINE,2022-08-12,287877.61,10,10,0.0,287698.69
BASELINE,2022-08-15,288347.83,10,10,0.0,288168.91
BASELINE,2022-08-16,292969.26,10,10,0.0,292790.34
BASELINE,2022-08-17,287916.2,9,9,0.0,257636.13
BASELINE,2022-08-18,287255.21,8,8,0.0,226638.63
BASELINE,2022-08-19,282660.6,10,10,0.0,279085.43
BASELINE,2022-08-22,278241.43,7,7,0.0,186117.46
BASELINE,2022-08-23,282117.93,7,7,0.0,189993.96
BASELINE,2022-08-24,284407.12,7,7,0.0,192283.14
BASELINE,2022-08-25,288041.67,7,7,0.0,195917.69
BASELINE,2022-08-26,280644.91,8,8,0.0,217303.6
BASELINE,2022-08-29,278793.87,7,7,0.0,185371.21
BASELINE,2022-08-30,275505.3,7,7,0.0,182082.64
BASELINE,2022-08-31,273416.16,7,7,0.0,179993.5
BASELINE,2022-09-01,274453.23,6,6,0.0,150576.85
BASELINE,2022-09-02,272364.24,7,7,0.0,176132.65
BASELINE,2022-09-06,272690.59,7,7,0.0,176459.0
BASELINE,2022-09-07,278466.45,7,7,0.0,182234.86
BASELINE,2022-09-08,282431.51,10,10,0.0,269363.54
BASELINE,2022-09-09,286963.11,10,10,0.0,273895.14
BASELINE,2022-09-12,290659.85,10,10,0.0,277591.87
BASELINE,2022-09-13,277913.7,10,10,0.0,264845.73
BASELINE,2022-09-14,279938.72,8,8,0.0,210923.47
BASELINE,2022-09-15,281105.04,10,10,0.0,267945.35
BASELINE,2022-09-16,276937.29,10,10,0.0,263777.6
BASELINE,2022-09-19,277506.27,9,9,0.0,233866.06
BASELINE,2022-09-20,273571.05,9,9,0.0,229930.84
BASELINE,2022-09-21,268390.3,9,9,0.0,224750.09
BASELINE,2022-09-22,263406.57,9,9,0.0,219766.36
BASELINE,2022-09-23,258720.78,10,10,0.0,241122.11
BASELINE,2022-09-26,254251.46,10,10,0.0,236652.8
BASELINE,2022-09-27,256921.98,10,10,0.0,239323.31
BASELINE,2022-09-28,263860.14,10,10,0.0,246261.47
BASELINE,2022-09-29,258954.52,10,10,0.0,241355.86
BASELINE,2022-09-30,255499.07,10,10,0.0,237900.4
BASELINE,2022-10-03,261192.96,10,10,0.0,243594.29
BASELINE,2022-10-04,272119.38,10,10,0.0,254520.71
BASELINE,2022-10-05,271635.51,10,10,0.0,254036.84
BASELINE,2022-10-06,271300.38,10,10,0.0,253701.71
BASELINE,2022-10-07,267557.88,10,10,0.0,249959.21
BASELINE,2022-10-10,263402.25,10,10,0.0,245803.58
BASELINE,2022-10-11,265337.18,10,10,0.0,247738.52
BASELINE,2022-10-12,265510.73,10,10,0.0,247912.07
BASELINE,2022-10-13,271762.21,10,10,0.0,254163.54
BASELINE,2022-10-14,266889.7,10,10,0.0,249291.03
BASELINE,2022-10-17,270671.94,10,10,0.0,247678.98
BASELINE,2022-10-18,273522.95,10,10,0.0,250529.99
BASELINE,2022-10-19,274038.07,10,10,0.0,251045.1
BASELINE,2022-10-20,272340.47,10,10,0.0,249347.5
BASELINE,2022-10-21,277842.52,10,10,0.0,256164.53
BASELINE,2022-10-24,280859.74,10,10,0.0,259181.74
BASELINE,2022-10-25,285154.68,10,10,0.0,263476.68
BASELINE,2022-10-26,286425.29,10,10,0.0,264747.29
BASELINE,2022-10-27,284400.55,10,10,0.0,262722.55
BASELINE,2022-10-28,289542.97,9,9,0.0,244399.99
BASELINE,2022-10-31,288031.88,10,10,0.0,271772.93
BASELINE,2022-11-01,288184.29,10,10,0.0,271925.34
BASELINE,2022-11-02,280784.1,10,10,0.0,264525.15
BASELINE,2022-11-03,276158.05,6,6,0.0,146483.29
BASELINE,2022-11-04,279421.4,6,6,0.0,149746.64
BASELINE,2022-11-07,282888.16,7,7,0.0,181264.18
BASELINE,2022-11-08,285637.24,8,8,0.0,212369.89
BASELINE,2022-11-09,277628.06,10,10,0.0,260880.96
BASELINE,2022-11-10,291165.31,8,8,0.0,215231.94
BASELINE,2022-11-11,295012.19,10,10,0.0,277568.59
BASELINE,2022-11-14,294202.07,10,10,0.0,276758.47
BASELINE,2022-11-15,298293.02,10,10,0.0,280849.43
BASELINE,2022-11-16,290142.97,10,10,0.0,272699.37
BASELINE,2022-11-17,288552.63,6,6,0.0,157219.0
BASELINE,2022-11-18,288697.85,6,6,0.0,157364.22
BASELINE,2022-11-21,287480.19,7,7,0.0,184917.31
BASELINE,2022-11-22,290148.07,6,6,0.0,153044.5
BASELINE,2022-11-23,290368.93,7,7,0.0,182277.72
BASELINE,2022-11-25,289984.21,9,9,0.0,239935.18
BASELINE,2022-11-28,285762.75,9,9,0.0,235713.71
BASELINE,2022-11-29,286182.45,9,9,0.0,236133.41
BASELINE,2022-11-30,290587.4,10,10,0.0,269186.15
BASELINE,2022-12-01,289962.76,10,10,0.0,268561.51
BASELINE,2022-12-02,288799.43,10,10,0.0,267398.18
BASELINE,2022-12-05,282785.97,10,10,0.0,261384.72
BASELINE,2022-12-06,281127.64,8,8,0.0,201129.49
BASELINE,2022-12-07,279517.94,8,8,0.0,199519.8
BASELINE,2022-12-08,279139.21,8,8,0.0,199141.07
BASELINE,2022-12-09,278440.67,8,8,0.0,198442.53
BASELINE,2022-12-12,282521.93,7,7,0.0,171458.4
BASELINE,2022-12-13,278197.34,10,10,0.0,253240.18
BASELINE,2022-12-14,278667.9,10,10,0.0,253710.74
BASELINE,2022-12-15,269656.12,10,10,0.0,244698.96
BASELINE,2022-12-16,267265.31,9,9,0.0,211681.74
BASELINE,2022-12-19,260846.84,9,9,0.0,205263.27
BASELINE,2022-12-20,260274.0,9,9,0.0,204690.43
BASELINE,2022-12-21,264382.76,10,10,0.0,234921.35
BASELINE,2022-12-22,257312.35,10,10,0.0,227850.94
BASELINE,2022-12-23,260183.93,10,10,0.0,230722.51
BASELINE,2022-12-27,258769.44,10,10,0.0,229308.02
BASELINE,2022-12-28,252973.32,10,10,0.0,223511.91
BASELINE,2022-12-29,260730.91,10,10,0.0,231269.49
BASELINE,2022-12-30,260825.67,10,10,0.0,231364.25
BASELINE,2023-01-03,259755.85,10,10,0.0,230294.44
BASELINE,2023-01-04,270007.81,10,10,0.0,240546.4
BASELINE,2023-01-05,271193.6,10,10,0.0,241732.19
BASELINE,2023-01-06,278497.32,10,10,0.0,249035.91
BASELINE,2023-01-09,282608.21,10,10,0.0,253146.8
BASELINE,2023-01-10,288190.74,10,10,0.0,258729.33
BASELINE,2023-01-11,290004.01,10,10,0.0,260542.6
BASELINE,2023-01-12,299670.99,10,10,0.0,270209.58
BASELINE,2023-01-13,300574.4,10,10,0.0,271112.99
BASELINE,2023-01-17,301823.59,10,10,0.0,272362.18
BASELINE,2023-01-18,294526.62,8,8,0.0,225332.68
BASELINE,2023-01-19,291688.24,8,8,0.0,222494.3
BASELINE,2023-01-20,297613.77,9,9,0.0,257097.11
BASELINE,2023-01-23,302251.18,9,9,0.0,261734.52
BASELINE,2023-01-24,299539.84,10,10,0.0,289060.88
BASELINE,2023-01-25,301996.93,9,9,0.0,259364.15
BASELINE,2023-01-26,307664.09,10,10,0.0,295684.77
BASELINE,2023-01-27,312055.91,10,10,0.0,300076.59
BASELINE,2023-01-30,304408.66,10,10,0.0,292429.33
BASELINE,2023-01-31,310121.95,10,10,0.0,298142.62
BASELINE,2023-02-01,312278.11,10,10,0.0,300298.79
BASELINE,2023-02-02,319018.3,10,10,0.0,307038.98
BASELINE,2023-02-03,316511.55,10,10,0.0,304532.23
BASELINE,2023-02-06,315356.07,10,10,0.0,303376.75
BASELINE,2023-02-07,317955.35,10,10,0.0,305789.1
BASELINE,2023-02-08,314109.43,10,10,0.0,296020.59
BASELINE,2023-02-09,312755.89,10,10,0.0,294667.04
BASELINE,2023-02-10,314520.63,10,10,0.0,296431.78
BASELINE,2023-02-13,313880.53,10,10,0.0,295791.68
BASELINE,2023-02-14,315374.52,10,10,0.0,297285.67
BASELINE,2023-02-15,315800.84,10,10,0.0,297711.99
BASELINE,2023-02-16,309957.27,10,10,0.0,291868.43
BASELINE,2023-02-17,307018.57,10,10,0.0,275287.64
BASELINE,2023-02-21,303977.34,10,10,0.0,272246.41
BASELINE,2023-02-22,304295.28,10,10,0.0,272564.35
BASELINE,2023-02-23,305319.41,10,10,0.0,273588.49
BASELINE,2023-02-24,305718.56,10,10,0.0,273987.63
BASELINE,2023-02-27,304097.03,10,10,0.0,272366.1
BASELINE,2023-02-28,302128.9,10,10,0.0,270397.97
BASELINE,2023-03-01,302504.7,10,10,0.0,270773.77
BASELINE,2023-03-02,303531.22,10,10,0.0,271800.29
BASELINE,2023-03-03,307809.58,10,10,0.0,276078.65
BASELINE,2023-03-06,305874.7,10,10,0.0,274143.77
BASELINE,2023-03-07,300805.53,10,10,0.0,269074.6
BASELINE,2023-03-08,301802.55,10,10,0.0,268878.69
BASELINE,2023-03-09,292921.19,10,10,0.0,259997.33
BASELINE,2023-03-10,285703.26,10,10,0.0,252779.4
BASELINE,2023-03-13,280315.47,10,10,0.0,247391.61
BASELINE,2023-03-14,283887.08,10,10,0.0,250963.21
BASELINE,2023-03-15,280638.75,10,10,0.0,247714.88
BASELINE,2023-03-16,283921.32,10,10,0.0,250997.45
BASELINE,2023-03-17,279646.17,10,10,0.0,246722.31
BASELINE,2023-03-20,282594.79,10,10,0.0,249670.92
BASELINE,2023-03-21,287852.34,10,10,0.0,254928.47
BASELINE,2023-03-22,281096.63,10,10,0.0,248172.77
BASELINE,2023-03-23,279089.51,10,10,0.0,246165.65
BASELINE,2023-03-24,280579.43,10,10,0.0,247655.57
BASELINE,2023-03-27,282664.63,10,10,0.0,249740.77
BASELINE,2023-03-28,283478.75,10,10,0.0,250554.89
BASELINE,2023-03-29,287495.39,10,10,0.0,254571.52
BASELINE,2023-03-30,287210.66,10,10,0.0,254286.8
BASELINE,2023-03-31,291198.97,10,10,0.0,258275.11
BASELINE,2023-04-03,292294.96,10,10,0.0,259371.1
BASELINE,2023-04-04,289246.14,10,10,0.0,256322.27
BASELINE,2023-04-05,287066.59,7,7,0.0,171910.11
BASELINE,2023-04-06,287350.81,8,8,0.0,200835.96
BASELINE,2023-04-10,290394.56,8,8,0.0,203879.71
BASELINE,2023-04-11,290923.4,8,8,0.0,204408.55
BASELINE,2023-04-12,286679.04,8,8,0.0,200164.19
BASELINE,2023-04-13,288153.67,7,7,0.0,172490.51
BASELINE,2023-04-14,286985.45,10,10,0.0,257841.0
BASELINE,2023-04-17,289850.48,10,10,0.0,260706.03
BASELINE,2023-04-18,290928.88,10,10,0.0,261784.43
