run,ticker,entry_date,entry_px,shares,exit_date,exit_px,reason,last_date
SCORE_RS_N5,MYL,2019-06-20,18.4,1403.9755,2019-07-08,19.41,rollback,2019-07-05
SCORE_RS_N5,TWTR,2019-07-08,36.04,700.7894,2019-07-31,41.08,rollback,2019-07-30
SCORE_RS_N5,NBL,2019-07-31,21.98,1128.5297,2019-09-19,24.53,rollback,2019-09-18
SCORE_RS_N5,APA,2019-04-08,35.69,701.7842,2019-09-25,24.94,rollback,2019-09-24
SCORE_RS_N5,HSY,2019-09-25,155.3,154.7101,2019-10-09,156.47,rollback,2019-10-08
SCORE_RS_N5,ALGN,2019-06-13,312.82,81.6933,2019-10-21,214.88,rollback,2019-10-18
SCORE_RS_N5,FOXA,2019-06-18,36.45,693.7748,2019-10-24,33.18,rollback,2019-10-23
SCORE_RS_N5,CTL,2019-10-21,12.5,1953.346,2019-10-31,12.86,rollback,2019-10-30
SCORE_RS_N5,EOG,2019-10-24,72.29,355.9183,2019-11-07,72.45,rollback,2019-11-06
SCORE_RS_N5,BIIB,2019-05-07,233.79,105.2945,2019-11-08,286.53,rollback,2019-11-07
SCORE_RS_N5,PGR,2019-11-07,71.11,366.8118,2019-11-14,71.5,rollback,2019-11-13
SCORE_RS_N5,CDNS,2019-09-19,67.56,359.5144,2019-12-02,70.1,rollback,2019-11-29
SCORE_RS_N5,NEM,2019-10-09,38.82,607.4032,2019-12-09,40.12,rollback,2019-12-06
SCORE_RS_N5,SBUX,2019-11-14,84.1,302.18,2019-12-18,88.39,rollback,2019-12-17
SCORE_RS_N5,ATVI,2019-10-31,55.93,467.9718,2019-12-26,58.81,rollback,2019-12-24
SCORE_RS_N5,DVN,2019-12-09,22.91,1141.1264,2019-12-30,25.76,rollback,2019-12-27
SCORE_RS_N5,NFLX,2019-12-18,31.626,856.4718,2019-12-30,32.908,rollback,2019-12-27
SCORE_RS_N5,PGR,2019-12-30,72.22,383.8764,2020-01-08,72.92,rollback,2020-01-07
SCORE_RS_N5,BA,2020-01-08,332.4,82.4406,2020-02-10,337.22,rollback,2020-02-07
SCORE_RS_N5,FDX,2020-02-10,158.8,172.9475,2020-02-18,159.31,rollback,2020-02-14
SCORE_RS_N5,NRG,2019-12-02,39.67,661.3257,2020-02-20,39.38,rollback,2020-02-19
SCORE_RS_N5,TPR,2019-11-08,26.98,949.002,2020-04-14,15.1,rollback,2020-04-13
SCORE_RS_N5,CVS,2019-12-26,74.7,377.575,2020-04-14,59.88,rollback,2020-04-13
SCORE_RS_N5,MHK,2020-02-18,136.8,203.0981,2020-04-14,84.91,rollback,2020-04-13
SCORE_RS_N5,CXO,2020-02-20,81.94,333.1301,2020-04-15,47.99,rollback,2020-04-14
SCORE_RS_N5,CCL,2020-04-15,11.88,1432.926,2020-05-01,14.9,rollback,2020-04-30
SCORE_RS_N5,LYV,2020-04-14,39.67,439.4172,2020-05-04,39.57,rollback,2020-05-01
SCORE_RS_N5,TDG,2020-04-15,308.1,55.241,2020-05-04,332.01,rollback,2020-05-01
SCORE_RS_N5,WLTW,2020-05-04,181.01,94.7003,2020-05-22,200.89,rollback,2020-05-21
SCORE_RS_N5,JKHY,2020-05-01,160.51,114.9849,2020-05-27,181.77,rollback,2020-05-26
SCORE_RS_N5,AAL,2020-04-15,12.52,1359.5415,2020-05-29,10.48,rollback,2020-05-28
SCORE_RS_N5,MLM,2020-05-05,188.05,94.2902,2020-06-01,191.23,rollback,2020-05-29
SCORE_RS_N5,GPS,2020-05-22,8.21,2194.2728,2020-06-01,9.38,rollback,2020-05-29
SCORE_RS_N5,NI,2020-05-29,23.85,777.827,2020-06-05,25.04,rollback,2020-06-04
SCORE_RS_N5,PVH,2020-05-27,52.78,372.2924,2020-06-11,53.8,rollback,2020-06-10
SCORE_RS_N5,COG,2020-06-01,19.25,947.068,2020-06-11,19.77,rollback,2020-06-10
SCORE_RS_N5,SPG,2019-12-30,147.6,187.8102,2020-06-12,77.75,rollback,2020-06-11
SCORE_RS_N5,KR,2020-06-05,33.05,631.8698,2020-07-01,33.86,rollback,2020-06-30
SCORE_RS_N5,EQIX,2020-06-15,669.29,28.927,2020-07-06,723.38,rollback,2020-07-02
SCORE_RS_N5,MSCI,2020-06-11,326.37,60.1854,2020-07-17,371.74,rollback,2020-07-16
SCORE_RS_N5,JNJ,2020-06-01,147.29,123.7643,2020-07-22,149.93,rollback,2020-07-21
SCORE_RS_N5,MCHP,2020-07-06,53.37,390.363,2020-11-11,61.87,rollback,2020-11-10
SCORE_RS_N5,BKR,2020-07-22,15.98,1364.0696,2020-11-13,17.51,rollback,2020-11-12
SCORE_RS_N5,KMI,2020-11-11,13.07,1853.2624,2020-11-19,13.7,rollback,2020-11-18
SCORE_RS_N5,WDC,2020-11-16,42.64,559.5916,2020-12-10,49.985,rollback,2020-12-09
SCORE_RS_N5,DXCM,2020-06-11,94.5,207.8801,2021-02-09,101.4375,rollback,2021-02-08
SCORE_RS_N5,LOW,2020-12-10,159.49,154.2766,2021-03-24,181.12,rollback,2021-03-23
SCORE_RS_N5,SWK,2020-07-01,139.42,146.6653,2021-03-30,199.58,rollback,2021-03-29
SCORE_RS_N5,WHR,2020-11-19,192.08,125.0968,2021-03-30,215.54,rollback,2021-03-29
SCORE_RS_N5,BLL,2021-03-30,84.76,326.9892,2021-04-08,86.78,rollback,2021-04-07
SCORE_RS_N5,NFLX,2021-03-24,53.378,522.9618,2021-04-13,55.7,rollback,2021-04-12
SCORE_RS_N5,APA,2021-02-09,17.65,1458.3072,2021-05-03,20.29,rollback,2021-04-30
SCORE_RS_N5,ABBV,2021-03-30,106.86,266.3581,2021-05-12,114.85,rollback,2021-05-11
SCORE_RS_N5,ATVI,2021-05-12,94.28,324.1478,2021-05-24,95.93,rollback,2021-05-21
SCORE_RS_N5,CCL,2021-05-03,28.02,1054.9422,2021-06-04,30.92,rollback,2021-06-03
SCORE_RS_N5,BA,2021-05-24,235.14,132.1103,2021-06-04,251.51,rollback,2021-06-03
SCORE_RS_N5,NRG,2021-06-04,34.23,971.7072,2021-06-21,37.1,rollback,2021-06-18
SCORE_RS_N5,TFC,2020-07-17,37.15,584.7455,2021-08-16,57.0,rollback,2021-08-13
SCORE_RS_N5,UNP,2021-06-04,226.51,143.5633,2021-08-17,226.75,rollback,2021-08-16
SCORE_RS_N5,LOW,2021-08-17,187.43,167.246,2021-09-01,204.55,rollback,2021-08-31
SCORE_RS_N5,UNM,2021-04-13,28.34,1026.8122,2021-09-20,23.87,index_drop,2021-09-17
SCORE_RS_N5,WFC,2021-09-20,45.03,690.6834,2021-10-27,50.26,rollback,2021-10-26
SCORE_RS_N5,REG,2021-04-08,57.96,489.0917,2021-11-05,75.24,rollback,2021-11-04
SCORE_RS_N5,MDLZ,2021-08-16,63.5,496.5767,2021-11-09,61.88,rollback,2021-11-08
SCORE_RS_N5,INCY,2021-06-21,84.42,373.0752,2021-12-01,68.0,rollback,2021-11-30
SCORE_RS_N5,INTC,2021-11-09,51.54,620.2942,2021-12-09,51.3,rollback,2021-12-08
SCORE_RS_N5,ORLY,2021-11-05,42.4667,752.3899,2021-12-14,44.822,rollback,2021-12-13
SCORE_RS_N5,NTAP,2021-12-02,89.21,340.9988,2021-12-31,91.79,rollback,2021-12-30
SCORE_RS_N5,BMY,2021-10-27,58.35,531.7084,2022-01-04,61.5,rollback,2022-01-03
SCORE_RS_N5,DISCA,2022-01-04,25.765,1255.3077,2022-01-12,28.5,rollback,2022-01-11
SCORE_RS_N5,DISCK,2021-09-01,27.75,1170.2446,2022-01-13,28.05,rollback,2022-01-12
SCORE_RS_N5,MDT,2021-12-14,112.27,278.6591,2022-01-19,107.39,rollback,2022-01-18
SCORE_RS_N5,EA,2022-01-19,135.52,260.7226,2022-01-25,133.57,rollback,2022-01-24
SCORE_RS_N5,LVS,2022-01-12,39.25,888.829,2022-01-28,42.33,rollback,2022-01-27
SCORE_RS_N5,CAH,2022-01-28,52.28,645.0075,2022-02-10,53.65,rollback,2022-02-09
SCORE_RS_N5,VIAC,2021-12-31,31.1456,1018.5864,2022-02-16,29.58,delisted,2022-02-16
SCORE_RS_N5,BBY,2022-01-25,98.64,344.7684,2022-03-08,103.94,rollback,2022-03-07
SCORE_RS_N5,CTRA,2021-12-09,20.43,1548.364,2022-03-09,25.65,rollback,2022-03-08
SCORE_RS_N5,SLB,2022-03-08,43.05,817.588,2022-03-10,43.1,rollback,2022-03-09
SCORE_RS_N5,TWTR,2022-02-10,36.56,981.2592,2022-04-01,39.16,rollback,2022-03-31
SCORE_RS_N5,WELL,2022-02-17,83.2,401.9517,2022-04-06,95.5,rollback,2022-04-05
SCORE_RS_N5,VLO,2022-03-09,87.5,402.1481,2022-04-12,102.6,rollback,2022-04-11
SCORE_RS_N5,VRSK,2022-03-10,184.535,190.3012,2022-04-12,216.95,rollback,2022-04-11
SCORE_RS_N5,MKC,2022-04-01,100.01,392.6068,2022-04-14,102.14,rollback,2022-04-13
SCORE_RS_N5,NRG,2022-04-07,39.2,998.9737,2022-04-22,39.45,rollback,2022-04-21
SCORE_RS_N5,TAP,2022-04-12,52.88,735.6735,2022-04-25,53.75,rollback,2022-04-22
SCORE_RS_N5,DRI,2022-04-13,130.74,297.6652,2022-04-25,133.05,rollback,2022-04-22
SCORE_RS_N5,PTC,2022-01-13,120.35,293.289,2022-05-10,108.51,rollback,2022-05-09
SCORE_RS_N5,LUMN,2022-05-10,11.16,3201.8827,2022-05-19,11.32,rollback,2022-05-18
SCORE_RS_N5,CERN,2022-04-25,93.67,412.4824,2022-06-07,94.92,delisted,2022-06-07
SCORE_RS_N5,EA,2022-04-25,127.73,302.4612,2022-06-09,138.33,rollback,2022-06-08
SCORE_RS_N5,HSY,2022-06-13,211.15,163.3357,2022-06-23,216.03,rollback,2022-06-22
SCORE_RS_N5,BMY,2022-06-08,76.52,485.3565,2022-07-01,76.98,rollback,2022-06-30
SCORE_RS_N5,MRNA,2022-06-23,136.04,250.6277,2022-07-14,169.24,rollback,2022-07-13
SCORE_RS_N5,NXPI,2022-07-14,154.75,227.725,2022-07-19,164.12,rollback,2022-07-18
SCORE_RS_N5,NCLH,2022-04-14,21.64,1813.4385,2022-07-22,12.7,rollback,2022-07-21
SCORE_RS_N5,CCL,2022-07-19,10.02,3653.7379,2022-07-22,9.9,rollback,2022-07-21
SCORE_RS_N5,SCHW,2022-07-22,63.37,587.3508,2022-08-09,68.81,rollback,2022-08-08
SCORE_RS_N5,VTRS,2022-08-09,10.0301,3910.9594,2022-08-17,10.99,rollback,2022-08-16
SCORE_RS_N5,GE,2022-04-22,56.626,703.9237,2022-08-19,48.9068,rollback,2022-08-18
SCORE_RS_N5,CMG,2022-07-01,26.0416,1315.4559,2022-08-22,32.8,rollback,2022-08-19
SCORE_RS_N5,APA,2022-08-19,35.962,1145.025,2022-09-01,38.405,rollback,2022-08-31
SCORE_RS_N5,GILD,2022-09-02,65.04,610.273,2022-09-14,64.41,rollback,2022-09-13
SCORE_RS_N5,LVS,2022-08-25,38.47,1087.0285,2022-10-11,38.93,rollback,2022-10-10
SCORE_RS_N5,CTRA,2022-08-17,29.38,1398.8711,2022-10-17,28.62,rollback,2022-10-14
SCORE_RS_N5,AIZ,2022-05-19,185.29,195.9715,2022-10-20,150.14,rollback,2022-10-19
SCORE_RS_N5,UNH,2022-10-17,517.74,70.1713,2022-11-03,541.74,rollback,2022-11-02
SCORE_RS_N5,MTCH,2022-11-03,45.12,755.4521,2022-11-18,47.78,rollback,2022-11-17
SCORE_RS_N5,CTLT,2022-07-22,110.88,335.6484,2022-12-06,50.83,rollback,2022-12-05
SCORE_RS_N5,WM,2022-10-20,162.44,226.8567,2022-12-06,167.49,rollback,2022-12-05
SCORE_RS_N5,CBOE,2022-11-18,124.34,285.9503,2022-12-06,127.62,rollback,2022-12-05
SCORE_RS_N5,AAL,2022-12-07,14.24,2449.9152,2023-01-25,15.97,rollback,2023-01-24
SCORE_RS_N5,STT,2022-12-08,80.72,433.217,2023-02-06,90.14,rollback,2023-02-03
SCORE_RS_N5,TXT,2022-12-07,73.36,475.5085,2023-02-09,74.77,rollback,2023-02-08
SCORE_RS_N5,MOS,2022-10-11,51.81,712.0226,2023-03-08,54.22,rollback,2023-03-07
SCORE_RS_N5,RTX,2023-01-25,99.3,369.0559,2023-04-05,99.24,rollback,2023-04-04
SCORE_RS_N5,TRGP,2023-02-09,75.4,504.325,2023-04-18,76.75,rollback,2023-04-17
SCORE_RS_N5,AAL,2023-03-08,16.41,2315.9616,2023-05-22,14.915,rollback,2023-05-19
SCORE_RS_N5,LNC,2023-04-18,22.075,1626.2131,2023-06-09,23.51,rollback,2023-06-08
SCORE_RS_N5,ADI,2023-06-09,183.27,196.1203,2023-06-15,190.78,rollback,2023-06-14
SCORE_RS_N5,PYPL,2022-09-15,95.1,418.7859,2023-06-22,67.52,rollback,2023-06-21
SCORE_RS_N5,INTC,2023-05-22,29.85,1158.3263,2023-06-22,32.69,rollback,2023-06-21
SCORE_RS_N5,GL,2023-02-06,120.18,314.5282,2023-07-13,110.69,rollback,2023-07-12
SCORE_RS_N5,EXR,2023-04-05,160.25,224.0502,2023-07-19,151.08,rollback,2023-07-18
SCORE_RS_N5,ED,2023-06-22,93.31,392.3278,2023-07-28,96.32,rollback,2023-07-27
SCORE_RS_N5,MRNA,2023-07-13,126.52,292.1513,2023-09-01,114.21,rollback,2023-08-31
SCORE_RS_N5,NKE,2023-06-15,111.83,328.7643,2023-10-26,102.18,rollback,2023-10-25
SCORE_RS_N5,C,2023-07-19,47.08,786.1816,2023-11-07,41.7,rollback,2023-11-06
SCORE_RS_N5,RCL,2023-07-28,111.0,326.5378,2023-11-07,90.32,rollback,2023-11-06
SCORE_RS_N5,KEY,2023-09-01,11.42,2961.5344,2023-11-22,12.13,rollback,2023-11-21
SCORE_RS_N5,WDC,2023-11-07,42.82,786.5154,2023-11-22,46.41,rollback,2023-11-21
SCORE_RS_N5,CMG,2023-06-22,41.38,884.7696,2023-11-28,44.2,rollback,2023-11-27
SCORE_RS_N5,ELV,2023-11-07,456.5,73.6587,2023-11-30,467.66,rollback,2023-11-29
SCORE_RS_N5,WEC,2023-11-28,82.25,431.0868,2023-12-06,84.18,rollback,2023-12-05
SCORE_RS_N5,NEM,2023-11-22,37.5,944.5846,2023-12-07,39.99,rollback,2023-12-06
SCORE_RS_N5,MRK,2023-10-26,103.1,301.4807,2023-12-08,103.79,rollback,2023-12-07
SCORE_RS_N5,BMY,2023-12-06,50.32,714.2477,2023-12-18,51.15,rollback,2023-12-15
SCORE_RS_N5,REGN,2023-11-30,811.78,43.773,2023-12-19,852.96,rollback,2023-12-18
SCORE_RS_N5,AMD,2023-12-08,129.54,276.8941,2023-12-21,138.14,rollback,2023-12-20
SCORE_RS_N5,ODFL,2023-12-18,198.535,186.7819,2023-12-29,205.0,rollback,2023-12-28
SCORE_RS_N5,T,2023-12-29,16.63,2237.8313,2024-01-09,16.97,rollback,2024-01-08
SCORE_RS_N5,AAL,2024-01-09,14.51,2520.177,2024-01-31,14.49,rollback,2024-01-30
SCORE_RS_N5,F,2024-01-31,11.76,3084.0247,2024-02-15,12.35,rollback,2024-02-14
SCORE_RS_N5,MRO,2023-12-22,24.89,1502.491,2024-02-29,24.23,rollback,2024-02-28
SCORE_RS_N5,GPC,2023-12-07,135.94,264.7903,2024-03-01,148.84,rollback,2024-02-29
SCORE_RS_N5,AMD,2024-02-15,179.14,191.3654,2024-03-12,200.52,rollback,2024-03-11
SCORE_RS_N5,APD,2023-11-22,277.41,127.6752,2024-03-15,243.36,rollback,2024-03-14
SCORE_RS_N5,PARA,2024-03-12,12.2,3077.0632,2024-03-22,11.84,rollback,2024-03-21
SCORE_RS_N5,CVS,2024-03-15,75.6,490.9044,2024-03-22,78.38,rollback,2024-03-21
SCORE_RS_N5,MS,2024-02-29,86.49,417.0091,2024-03-25,91.77,rollback,2024-03-22
SCORE_RS_N5,APA,2023-12-19,35.55,1042.2101,2024-03-27,32.73,rollback,2024-03-26
SCORE_RS_N5,AES,2024-03-22,15.97,2435.2779,2024-04-11,17.91,rollback,2024-04-10
SCORE_RS_N5,TEL,2024-03-27,142.73,255.6903,2024-04-11,145.78,rollback,2024-04-10
SCORE_RS_N5,PANW,2024-04-11,141.335,270.9372,2024-05-22,156.045,rollback,2024-05-21
SCORE_RS_N5,CCL,2024-03-01,15.9,2302.766,2024-06-07,16.44,rollback,2024-06-06
SCORE_RS_N5,WMT,2024-04-11,60.75,630.2729,2024-06-13,66.3,rollback,2024-06-12
SCORE_RS_N5,ILMN,2024-03-22,137.02,283.8089,2024-06-24,109.4,index_drop,2024-06-21
SCORE_RS_N5,LULU,2024-06-07,321.19,120.23,2024-08-23,265.11,rollback,2024-08-22
SCORE_RS_N5,HBAN,2024-08-23,14.33,2558.8131,2024-09-05,14.84,rollback,2024-09-04
SCORE_RS_N5,CVS,2024-09-05,59.5,580.5241,2024-10-02,63.01,rollback,2024-10-01
SCORE_RS_N5,ALGN,2024-06-13,264.16,142.2563,2024-11-27,230.33,rollback,2024-11-26
SCORE_RS_N5,CTLT,2024-06-24,56.5,660.554,2024-12-16,63.48,rollback,2024-12-13
SCORE_RS_N5,HII,2024-10-02,265.14,134.1901,2025-01-23,206.33,rollback,2025-01-22
SCORE_RS_N5,PLTR,2025-01-23,76.04,422.4961,2025-01-30,80.02,rollback,2025-01-29
SCORE_RS_N5,RTX,2024-11-27,121.04,268.7571,2025-02-10,128.07,rollback,2025-02-07
SCORE_RS_N5,FCX,2025-02-10,38.88,801.7518,2025-02-18,39.48,rollback,2025-02-14
SCORE_RS_N5,MU,2025-02-18,102.635,305.3959,2025-02-20,103.98,rollback,2025-02-19
SCORE_RS_N5,DG,2024-05-22,142.05,269.3064,2025-03-12,79.275,rollback,2025-03-11
SCORE_RS_N5,ADM,2025-01-30,51.84,617.0806,2025-03-12,48.0,rollback,2025-03-11
SCORE_RS_N5,CTRA,2025-03-13,26.93,1096.5792,2025-03-28,28.39,rollback,2025-03-27
SCORE_RS_N5,LW,2024-12-16,79.36,413.3401,2025-04-08,57.42,rollback,2025-04-07
SCORE_RS_N5,HUM,2025-04-09,281.86,94.6797,2025-04-15,286.64,rollback,2025-04-14
SCORE_RS_N5,GOOGL,2025-04-15,159.125,176.0969,2025-04-29,160.325,rollback,2025-04-28
SCORE_RS_N5,VST,2025-02-20,167.5,187.154,2025-04-30,125.09,rollback,2025-04-29
SCORE_RS_N5,MU,2025-03-13,94.25,313.3563,2025-05-06,79.04,rollback,2025-05-05
SCORE_RS_N5,JNPR,2024-03-25,37.0,1053.0414,2025-05-09,36.47,rollback,2025-05-08
SCORE_RS_N5,WBD,2025-04-29,8.645,3350.4385,2025-05-14,9.12,rollback,2025-05-13
SCORE_RS_N5,ODFL,2025-03-28,169.61,175.8732,2025-05-22,164.135,rollback,2025-05-21
SCORE_RS_N5,FSLR,2025-05-09,134.115,222.5341,2025-05-22,159.95,rollback,2025-05-21
SCORE_RS_N5,ALB,2025-04-30,57.0,476.2496,2025-06-13,61.2,rollback,2025-06-12
SCORE_RS_N5,TRGP,2025-05-14,168.85,195.8894,2025-06-17,172.85,rollback,2025-06-16
SCORE_RS_N5,HSY,2025-05-06,166.28,148.8028,2025-06-18,168.95,rollback,2025-06-17
SCORE_RS_N5,NEM,2025-05-22,52.6,574.0007,2025-06-23,58.36,rollback,2025-06-20
SCORE_RS_N5,KMI,2025-06-23,28.22,1140.8991,2025-07-02,28.33,rollback,2025-07-01
SCORE_RS_N5,MRNA,2025-05-23,26.15,1161.2951,2025-07-08,30.08,rollback,2025-07-07
SCORE_RS_N5,HPQ,2025-07-02,25.58,1316.5806,2025-08-15,27.09,rollback,2025-08-14
SCORE_RS_N5,PLTR,2025-07-08,138.775,249.3684,2025-08-15,179.725,rollback,2025-08-14
SCORE_RS_N5,CEG,2025-06-13,297.36,108.8582,2025-10-13,376.32,rollback,2025-10-10
SCORE_RS_N5,JKHY,2025-10-13,151.39,252.1193,2025-10-17,153.44,rollback,2025-10-16
SCORE_RS_N5,JPM,2025-08-15,294.84,118.8563,2025-11-14,307.51,rollback,2025-11-13
SCORE_RS_N5,BF.B,2025-10-17,28.48,1320.127,2025-12-05,29.42,rollback,2025-12-04
SCORE_RS_N5,WDC,2025-12-05,162.0,217.1913,2025-12-15,178.29,rollback,2025-12-12
SCORE_RS_N5,SMCI,2025-06-17,43.24,751.7856,,29.27,open,2025-12-31
SCORE_RS_N5,FTNT,2025-06-18,103.255,312.6205,,79.41,open,2025-12-31
SCORE_RS_N5,V,2025-08-15,346.245,101.2205,,350.71,open,2025-12-31
SCORE_RS_N5,NKE,2025-11-14,64.935,532.937,,63.71,open,2025-12-31
SCORE_RS_N5,EIX,2025-12-15,58.86,613.6492,,60.02,open,2025-12-31
SCORE_R_N5,TGT,2016-01-05,73.74,271.0064,2016-01-07,73.58,rollback,2016-01-06
SCORE_R_N5,AAP,2016-01-05,152.35,131.2111,2016-02-03,151.58,rollback,2016-02-02
SCORE_R_N5,DLTR,2016-01-05,79.27,252.1258,2016-02-04,79.34,rollback,2016-02-03
SCORE_R_N5,DOW,2016-02-03,45.73,413.5444,2016-02-12,45.28,rollback,2016-02-11
SCORE_R_N5,NEM,2016-01-07,18.8,1041.1242,2016-02-25,25.31,rollback,2016-02-24
SCORE_R_N5,RAI,2016-02-12,48.47,404.7542,2016-02-29,50.16,rollback,2016-02-26
SCORE_R_N5,AON,2016-02-04,87.45,220.6609,2016-03-01,95.99,rollback,2016-02-29
SCORE_R_N5,COL,2016-01-06,91.79,215.6239,2016-03-09,88.6,rollback,2016-03-08
SCORE_R_N5,SIG,2016-03-01,110.57,187.1768,2016-03-09,110.0,rollback,2016-03-08
SCORE_R_N5,ANDV,2016-01-05,106.94,186.9086,2016-03-16,86.91,rollback,2016-03-15
SCORE_R_N5,PRGO,2016-03-10,132.16,165.6944,2016-03-16,134.34,rollback,2016-03-15
SCORE_R_N5,SO,2016-03-09,49.14,444.5341,2016-03-23,50.31,rollback,2016-03-22
SCORE_R_N5,AMT,2016-02-25,89.27,230.8406,2016-03-24,99.4,rollback,2016-03-23
SCORE_R_N5,APA,2016-02-29,39.49,522.8425,2016-03-24,47.01,rollback,2016-03-23
SCORE_R_N5,NOC,2016-03-16,190.54,117.324,2016-04-11,200.66,rollback,2016-04-08
SCORE_R_N5,CELG,2016-03-23,102.7,217.5478,2016-04-12,103.33,rollback,2016-04-11
SCORE_R_N5,CVX,2016-04-11,96.87,234.1683,2016-04-26,102.05,rollback,2016-04-25
SCORE_R_N5,ICE,2016-03-24,47.076,470.8359,2016-04-28,48.288,rollback,2016-04-27
SCORE_R_N5,NBL,2016-04-12,32.53,690.2035,2016-05-04,36.06,rollback,2016-05-03
SCORE_R_N5,EQIX,2016-04-26,326.57,70.9668,2016-05-12,342.6,rollback,2016-05-11
SCORE_R_N5,CVS,2016-05-04,102.93,228.7346,2016-05-12,104.4,rollback,2016-05-11
SCORE_R_N5,CLX,2016-03-17,127.19,150.3916,2016-05-18,129.47,rollback,2016-05-17
SCORE_R_N5,ARG,2016-03-24,141.68,156.4603,2016-05-20,142.95,delisted,2016-05-20
SCORE_R_N5,FE,2016-04-28,32.67,717.1072,2016-06-13,33.68,rollback,2016-06-10
SCORE_R_N5,ATVI,2016-06-15,38.46,622.3154,2016-07-08,40.64,rollback,2016-07-07
SCORE_R_N5,ISRG,2016-05-13,70.4467,340.635,2016-07-12,75.3456,rollback,2016-07-11
SCORE_R_N5,SHW,2016-05-13,98.5567,243.456,2016-07-18,101.5767,rollback,2016-07-15
SCORE_R_N5,TXN,2016-07-08,62.29,410.4329,2016-07-20,65.32,rollback,2016-07-19
SCORE_R_N5,KMI,2016-05-18,17.65,1336.1236,2016-07-22,21.03,rollback,2016-07-21
SCORE_R_N5,V,2016-07-12,76.68,334.3727,2016-07-22,79.98,rollback,2016-07-21
SCORE_R_N5,VLO,2016-07-20,51.06,523.5429,2016-08-05,53.27,rollback,2016-08-04
SCORE_R_N5,WU,2016-08-05,20.76,1246.2431,2016-08-09,20.89,rollback,2016-08-08
SCORE_R_N5,MRO,2016-05-23,12.87,1829.5945,2016-08-23,15.73,rollback,2016-08-22
SCORE_R_N5,MOS,2016-08-09,28.39,918.3108,2016-09-01,30.0,rollback,2016-08-31
SCORE_R_N5,NEE,2016-07-22,32.0025,827.8888,2016-09-27,31.7725,rollback,2016-09-26
SCORE_R_N5,DTE,2016-07-22,98.29,269.5814,2016-09-28,95.44,rollback,2016-09-27
SCORE_R_N5,LUV,2016-09-28,38.53,688.7979,2016-10-05,39.02,rollback,2016-10-04
SCORE_R_N5,FSLR,2016-07-18,47.92,515.5412,2016-10-25,40.99,rollback,2016-10-24
SCORE_R_N5,SYF,2016-09-01,27.83,930.3014,2016-10-26,28.39,rollback,2016-10-25
SCORE_R_N5,HBAN,2016-10-05,9.93,2654.7922,2016-10-31,10.51,rollback,2016-10-28
SCORE_R_N5,UTX,2016-10-31,102.01,249.9364,2016-11-21,106.85,rollback,2016-11-18
SCORE_R_N5,MAS,2016-09-27,34.18,767.3964,2016-11-25,32.41,rollback,2016-11-23
SCORE_R_N5,MU,2016-10-26,17.3,1473.2324,2016-11-30,19.58,rollback,2016-11-29
SCORE_R_N5,COP,2016-11-21,45.64,585.879,2016-12-02,48.05,rollback,2016-12-01
SCORE_R_N5,DTE,2016-12-02,94.36,281.5335,2016-12-16,96.65,rollback,2016-12-15
SCORE_R_N5,STJ,2016-11-25,80.24,335.3234,2017-01-04,80.82,delisted,2017-01-04
SCORE_R_N5,FE,2016-12-16,31.3,861.9099,2017-02-23,30.97,rollback,2017-02-22
SCORE_R_N5,NLSN,2016-08-23,53.21,488.2792,2017-02-28,44.41,rollback,2017-02-27
SCORE_R_N5,SO,2017-02-23,49.0,552.8459,2017-03-02,49.78,rollback,2017-03-01
SCORE_R_N5,ABBV,2016-11-30,61.63,437.1711,2017-03-22,65.38,rollback,2017-03-21
SCORE_R_N5,FTI,2017-02-28,32.56,830.8251,2017-04-12,33.63,rollback,2017-04-11
SCORE_R_N5,ANDV,2017-04-12,82.14,334.8036,2017-05-12,81.7,rollback,2017-05-11
SCORE_R_N5,F,2017-01-05,13.21,2059.9797,2017-06-05,11.36,rollback,2017-06-02
SCORE_R_N5,HST,2017-06-05,18.15,1459.2789,2017-06-21,18.93,rollback,2017-06-20
SCORE_R_N5,ADBE,2017-06-21,145.08,183.0629,2017-06-28,143.01,rollback,2017-06-27
SCORE_R_N5,WMB,2017-03-02,28.52,956.1084,2017-07-06,30.5,rollback,2017-07-05
SCORE_R_N5,CTSH,2017-07-06,66.46,405.8777,2017-07-25,69.96,rollback,2017-07-24
SCORE_R_N5,KMI,2016-10-25,21.67,1201.7574,2017-08-02,20.2,rollback,2017-08-01
SCORE_R_N5,NEM,2017-03-22,34.23,778.9415,2017-08-07,36.15,rollback,2017-08-04
SCORE_R_N5,COG,2017-08-02,25.19,1083.7616,2017-09-11,26.12,rollback,2017-09-08
SCORE_R_N5,M,2017-06-28,23.21,1155.539,2017-09-15,22.0,rollback,2017-09-14
SCORE_R_N5,PCAR,2017-08-07,45.6467,592.156,2017-10-09,49.0,rollback,2017-10-06
SCORE_R_N5,MDT,2017-09-11,82.25,327.4672,2017-10-31,80.47,rollback,2017-10-30
SCORE_R_N5,INTU,2017-10-09,144.34,192.3497,2017-11-07,153.25,rollback,2017-11-06
SCORE_R_N5,FLR,2017-10-31,43.14,642.7856,2017-11-15,45.54,rollback,2017-11-14
SCORE_R_N5,ZBH,2017-05-12,120.86,221.2624,2017-12-04,115.06,rollback,2017-12-01
SCORE_R_N5,NLSN,2017-09-15,39.26,691.9445,2017-12-11,37.98,rollback,2017-12-08
